LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka
SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti,SH20M1H_mean_age,Ln_Ca_Ti
cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA
22489,3.646773226,21633.01,4.014037325,22489,-1.166297115,21633.01,-0.190326925,22489,0.697066193,21633.01,0.125759999,22489,1.136098658,21633.01,1.317437055,22489,-0.303513538,21633.01,-0.039184117
22492.3,3.633699797,21637.36,4.035529441,22492.3,-2.388018649,21637.36,-0.076265075,22492.3,0.669291686,21637.36,-0.123694567,22492.3,1.17520568,21637.36,1.280909738,22492.3,-0.342944751,21637.36,-0.198450939
22495.7,3.61960183,21641.7,3.985671166,22495.7,-1.70198947,21641.7,NaN,22495.7,0.772764809,21641.7,0.115193807,22495.7,1.178515098,21641.7,1.269165134,22495.7,-0.246197314,21641.7,-0.115652202
22499.1,3.738476395,21646.05,4.00736184,22499.1,-4.371976299,21646.05,-0.091406283,22499.1,0.581029882,21646.05,-0.052202805,22499.1,1.126817017,21646.05,1.239944209,22499.1,-0.480156001,21646.05,-0.179354891
22502.4,3.640456583,21650.4,4.003917394,22502.4,-1.423681893,21650.4,NaN,22502.4,0.567448726,21650.4,-0.115359622,22502.4,1.153838306,21650.4,1.266696063,22502.4,-0.309321248,21650.4,-0.222959203
22505.8,3.620218062,21654.75,3.941776107,22505.8,-1.596365831,21654.75,NaN,22505.8,0.720403897,21654.75,-0.076094701,22505.8,1.143633074,21654.75,1.238465897,22505.8,-0.249811798,21654.75,-0.180145277
22509.2,3.624202754,21659.1,3.946250851,22509.2,-1.889591718,21659.1,NaN,22509.2,0.665048269,21659.1,-0.306101471,22509.2,1.130068661,21659.1,1.212314233,22509.2,-0.260351179,21659.1,-0.202113801
22512.5,3.664563287,21663.45,3.993315877,22512.5,-1.637281939,21663.45,NaN,22512.5,0.529416048,21663.45,-0.327115023,22512.5,1.144530311,21663.45,1.226476032,22512.5,-0.542598928,21663.45,-0.220862248
22515.9,3.600104357,21667.8,4.008532435,22515.9,-1.74334237,21667.8,NaN,22515.9,0.709976057,21667.8,-0.207210982,22515.9,1.131877563,21667.8,1.267200222,22515.9,-0.320413875,21667.8,-0.119024264
22519.3,3.61465206,21672.14,3.948660467,22519.3,-1.950824164,21672.14,-1.066564578,22519.3,0.639011874,21672.14,-0.133605655,22519.3,1.160836982,21672.14,1.252917397,22519.3,-0.215209424,21672.14,-0.184521778
22522.6,3.659995963,21676.49,4.05989034,22522.6,-3.389221191,21676.49,0.285159371,22522.6,0.581070723,21676.49,0.385643316,22522.6,1.137316327,21676.49,1.288900956,22522.6,-0.285275332,21676.49,-0.033475929
22526,3.660973519,21680.84,3.974912955,22526,-1.926934248,21680.84,NaN,22526,0.354373447,21680.84,-0.223500217,22526,1.134022537,21680.84,1.291356169,22526,-0.501925374,21680.84,-0.234117598
22529.4,3.703563379,21685.19,3.953934672,22529.4,-1.803593927,21685.19,NaN,22529.4,0.496129934,21685.19,-0.164873392,22529.4,1.165024658,21685.19,1.219230755,22529.4,-0.396097358,21685.19,-0.16931213
22532.7,3.630181883,21689.54,3.889856047,22532.7,-1.252762968,21689.54,-0.186277756,22532.7,0.473784352,21689.54,-0.000882929,22532.7,1.141801906,21689.54,1.323856348,22532.7,-0.321434359,21689.54,-0.224369793
22536.1,3.677012335,21693.89,3.883347688,22536.1,-2.798297079,21693.89,NaN,22536.1,0.615322823,21693.89,-0.017340348,22536.1,1.14601031,21693.89,1.263244691,22536.1,-0.316868694,21693.89,-0.223814467
22539.5,3.689153015,21698.23,3.953757743,22539.5,-2.213298402,21698.23,-0.463028356,22539.5,0.509914047,21698.23,0.178463532,22539.5,1.083774208,21698.23,1.230577758,22539.5,-0.387405927,21698.23,-0.126901037
22542.8,3.646717677,21702.58,3.908117416,22542.8,-3.414442608,21702.58,NaN,22542.8,0.488203235,21702.58,-0.011400883,22542.8,1.157993137,21702.58,1.217915616,22542.8,-0.408760004,21702.58,-0.211114074
22546.2,3.663209372,21706.93,3.893585092,22546.2,-1.708194391,21706.93,NaN,22546.2,0.512658805,21706.93,0.006946527,22546.2,1.19359933,21706.93,1.214296688,22546.2,-0.397469634,21706.93,-0.135578476
22549.6,3.68178685,21711.28,3.903704383,22549.6,-2.092289684,21711.28,NaN,22549.6,0.413939735,21711.28,-0.141164635,22549.6,1.123164498,21711.28,1.207186698,22549.6,-0.479409428,21711.28,-0.180812123
22552.9,3.659078521,21715.63,3.915408164,22552.9,-1.819930346,21715.63,NaN,22552.9,0.52187546,21715.63,-0.186485974,22552.9,1.124703492,21715.63,1.239019801,22552.9,-0.300104592,21715.63,-0.107053996
22556.3,3.659332408,21719.98,3.96727146,22556.3,-1.642227735,21719.98,-0.445093351,22556.3,0.376833295,21719.98,-0.324165447,22556.3,1.137096984,21719.98,1.192833697,22556.3,-0.502793452,21719.98,-0.199919719
22559.7,3.770473427,21724.33,3.912690484,22559.7,-1.641569191,21724.33,NaN,22559.7,0.264186865,21724.33,0.064654789,22559.7,1.129651944,21724.33,1.259409103,22559.7,-0.553213402,21724.33,0.016260521
22563,3.443101299,21728.67,3.889198568,22563,NaN,21728.67,NaN,22563,0.776863662,21728.67,-0.233446222,22563,1.145996967,21728.67,1.23507866,22563,-0.467136929,21728.67,-0.080203286
22566.4,3.583341769,21733.02,3.88693003,22566.4,-1.842264164,21733.02,NaN,22566.4,0.518079763,21733.02,-0.046723928,22566.4,1.167290624,21733.02,1.240580369,22566.4,-0.46274949,21733.02,-0.106847272
22569.8,3.686017185,21737.37,3.938582709,22569.8,-2.419197854,21737.37,-0.157810174,22569.8,0.481355811,21737.37,-0.186919029,22569.8,1.150163299,21737.37,1.250285746,22569.8,-0.447312218,21737.37,-0.111032473
22573.1,3.703264974,21741.72,3.866420849,22573.1,-2.917770732,21741.72,NaN,22573.1,0.405465108,21741.72,0.018756502,22573.1,1.159145138,21741.72,1.243607204,22573.1,-0.429397874,21741.72,-0.133719628
22576.5,3.713497362,21746.07,3.970909522,22576.5,-3.65888874,21746.07,NaN,22576.5,0.424793116,21746.07,-0.200082587,22576.5,1.151194531,21746.07,1.212949344,22576.5,-0.411337116,21746.07,-0.139112802
22579.9,3.70667635,21750.42,3.878818352,22579.9,-1.376162562,21750.42,NaN,22579.9,0.33297471,21750.42,-0.207036502,22579.9,1.132449389,21750.42,1.250540571,22579.9,-0.536961912,21750.42,-0.177991207
22583.2,3.72139281,21754.76,3.88261178,22583.2,-1.497388409,21754.76,NaN,22583.2,0.406210542,21754.76,-0.207006183,22583.2,1.174087198,21754.76,1.201753332,22583.2,-0.378973493,21754.76,-0.277333274
22586.6,3.715007923,21759.11,3.987896832,22586.6,-1.694337356,21759.11,NaN,22586.6,0.431480347,21759.11,-0.31193671,22586.6,1.157188308,21759.11,1.247673899,22586.6,-0.330443932,21759.11,-0.198450939
22590,3.674696851,21763.46,3.995131568,22590,-1.813265674,21763.46,0.023562768,22590,0.507984713,21763.46,-0.183430632,22590,1.12677784,21763.46,1.268497079,22590,-0.320524431,21763.46,-0.11443935
22593.3,3.618641073,21767.81,3.990869187,22593.3,-1.43315867,21767.81,-0.339069913,22593.3,0.58644708,21767.81,-0.567810951,22593.3,1.165335189,21767.81,1.248917632,22593.3,-0.263087417,21767.81,-0.304604498
22596.7,3.655623941,21772.16,3.99647638,22596.7,NaN,21772.16,NaN,22596.7,0.476531253,21772.16,-0.628700221,22596.7,1.127272014,21772.16,1.191915059,22596.7,-0.439052515,21772.16,-0.212223661
22600.1,3.711141126,21776.51,3.970707055,22600.1,-3.868593448,21776.51,-0.66838625,22600.1,0.548740001,21776.51,-0.521257113,22600.1,1.140166898,21776.51,1.217237615,22600.1,-0.240924724,21776.51,-0.235300194
22603.4,3.562903454,21780.86,3.900238848,22603.4,-1.209512985,21780.86,-0.469928312,22603.4,0.742989146,21780.86,-0.201583085,22603.4,1.117207668,21780.86,1.24573279,22603.4,-0.184533947,21780.86,-0.186430214
22606.8,3.683304295,21785.2,3.918915862,22606.8,-1.450373218,21785.2,NaN,22606.8,0.445275096,21785.2,-0.260502111,22606.8,1.099375939,21785.2,1.215068909,22606.8,-0.469543965,21785.2,-0.220187156
22610.2,3.629588808,21789.55,3.853706012,22610.2,NaN,21789.55,NaN,22610.2,0.615610057,21789.55,0.255762884,22610.2,1.114877955,21789.55,1.279446429,22610.2,-0.332292502,21789.55,-0.098652017
22613.5,3.620476727,21793.9,3.822350143,22613.5,-1.482050074,21793.9,NaN,22613.5,0.480527127,21793.9,0.447988586,22613.5,1.113811508,21793.9,1.234135024,22613.5,-0.550194826,21793.9,-0.153685239
22616.9,3.617585867,21798.25,3.87301714,22616.9,-3.295836866,21798.25,NaN,22616.9,0.498246842,21798.25,0.37613274,22616.9,1.127886952,21798.25,1.272773518,22616.9,-0.448024723,21798.25,-0.118255737
22620.2,3.629984994,21802.6,3.940221962,22620.2,-2.419694501,21802.6,-0.900025359,22620.2,0.637731341,21802.6,0.119693407,22620.2,1.141145002,21802.6,1.257985869,22620.2,-0.229226706,21802.6,-0.171058094
22623.6,3.58228444,21806.95,3.894056111,22623.6,-1.160993312,21806.95,NaN,22623.6,0.472968991,21806.95,0.111308015,22623.6,1.140340322,21806.95,1.290204857,22623.6,-0.329584564,21806.95,-0.102004375
22627,3.67137505,21811.3,3.857422011,22627,-1.318514346,21811.3,-0.286384006,22627,0.587786665,21811.3,0.098275641,22627,1.149681756,21811.3,1.263313896,22627,-0.188052232,21811.3,-0.167904063
22630.3,3.614544591,21815.64,3.93275967,22630.3,-1.182695406,21815.64,NaN,22630.3,0.672779878,21815.64,-0.145608503,22630.3,1.151061676,21815.64,1.220037858,22630.3,-0.273446957,21815.64,-0.160376381
22633.7,3.741523188,21819.99,3.920359868,22633.7,-1.789341088,21819.99,-1.091919321,22633.7,0.420683664,21819.99,-0.196156291,22633.7,1.146335559,21819.99,1.201835766,22633.7,-0.568126478,21819.99,-0.193724189
22637.1,3.619848588,21824.34,3.91738074,22637.1,-1.99328743,21824.34,NaN,22637.1,0.594618459,21824.34,-0.281691405,22637.1,1.130999192,21824.34,1.258822211,22637.1,-0.253152326,21824.34,-0.194263351
22640.4,3.661883136,21828.69,3.923059748,22640.4,-1.23581341,21828.69,-1.31132465,22640.4,0.385320542,21828.69,-0.318150513,22640.4,1.145998909,21828.69,1.215138233,22640.4,-0.464888529,21828.69,-0.16372718
22643.8,3.599675094,21833.04,3.876974892,22643.8,-2.337117077,21833.04,-0.169205992,22643.8,0.668030196,21833.04,-0.17762828,22643.8,1.12128043,21833.04,1.237505339,22643.8,-0.25430285,21833.04,-0.221013625
22647.2,3.660332567,21837.39,3.91302166,22647.2,-2.230264431,21837.39,NaN,22647.2,0.536493371,21837.39,0.05734867,22647.2,1.119517649,21837.39,1.280396224,22647.2,-0.466011608,21837.39,-0.065310561
22650.5,3.559121871,21841.73,3.884767927,22650.5,-2.34086728,21841.73,NaN,22650.5,0.542706356,21841.73,0.006478174,22650.5,1.194752174,21841.73,1.292294779,22650.5,-0.532978428,21841.73,-0.161917454
22653.9,3.546205312,21846.08,3.870652235,22653.9,-1.523637923,21846.08,NaN,22653.9,0.617734577,21846.08,0.169147599,22653.9,1.144394595,21846.08,1.265682771,22653.9,-0.286875295,21846.08,-0.172623951
22657.3,3.602857686,21850.43,3.877561045,22657.3,-3.125785402,21850.43,-1.080785567,22657.3,0.544873506,21850.43,0.102985598,22657.3,1.155767112,21850.43,1.244729308,22657.3,-0.381367557,21850.43,-0.185891049
22660.6,3.584839021,21854.78,3.883596055,22660.6,-1.662081646,21854.78,NaN,22660.6,0.63508338,21854.78,0.248512637,22660.6,1.108121476,21854.78,1.248085095,22660.6,-0.386416913,21854.78,-0.096001265
22664,3.639351792,21859.13,3.886202881,22664,-1.749868528,21859.13,NaN,22664,0.605163041,21859.13,0.278205467,22664,1.160775041,21859.13,1.230819913,22664,-0.233896343,21859.13,-0.109784677
22667.4,3.675384073,21863.48,4.01046986,22667.4,-2.489944444,21863.48,-0.350654096,22667.4,0.531219268,21863.48,-0.252463524,22667.4,1.150616852,21863.48,1.215649334,22667.4,-0.344544934,21863.48,-0.261471141
22670.7,3.668257108,21865.31,3.960977103,22670.7,-1.364632864,21865.31,NaN,22670.7,0.504969092,21865.31,-0.25156632,22670.7,1.144442155,21865.31,1.22684686,22670.7,-0.308166197,21865.31,-0.231558748
22674.1,3.644591639,21867.13,4.000061539,22674.1,-1.155487937,21867.13,NaN,22674.1,0.520395075,21867.13,-0.21077408,22674.1,1.109015002,21867.13,1.23220643,22674.1,-0.421213465,21867.13,-0.172424255
22677.5,3.662847051,21868.96,3.969625943,22677.5,-1.900749753,21868.96,-0.140806755,22677.5,0.61694672,21868.96,0.030179439,22677.5,1.157628417,21868.96,1.243399835,22677.5,-0.136641815,21868.96,-0.15041701
22680.8,3.58067739,21870.79,4.071075935,22680.8,-2.498699972,21870.79,-0.452120093,22680.8,0.712143681,21870.79,0.133877548,22680.8,1.160315288,21870.79,1.24510987,22680.8,-0.279496488,21870.79,0.071836579
22684.2,3.708622391,21872.62,4.000586172,22684.2,-2.447166322,21872.62,-0.002336522,22684.2,0.456998758,21872.62,0.172758608,22684.2,1.089861995,21872.62,1.279184829,22684.2,-0.43969828,21872.62,0.027544114
22687.6,3.485318008,21874.45,4.002311483,22687.6,-1.965328235,21874.45,-0.211556747,22687.6,0.808485227,21874.45,-0.171978757,22687.6,1.141244268,21874.45,1.281934346,22687.6,-0.248179629,21874.45,-0.124297717
22690.9,3.574606386,21876.28,4.061397841,22690.9,-4.404277244,21876.28,NaN,22690.9,0.628771645,21876.28,-0.277149356,22690.9,1.149305403,21876.28,1.291894698,22690.9,-0.50028641,21876.28,-0.158224005
22694.3,3.689525797,21878.1,4.003185395,22694.3,NaN,21878.1,NaN,22694.3,0.586924967,21878.1,-0.226022886,22694.3,1.155171592,21878.1,1.298744425,22694.3,-0.132424586,21878.1,-0.124959757
22697.7,3.636742574,21879.93,3.985583464,22697.7,-1.752538756,21879.93,NaN,22697.7,0.509491401,21879.93,-0.189631122,22697.7,1.110576414,21879.93,1.249979777,22697.7,-0.488846717,21879.93,-0.180647407
22701,3.593266783,21881.76,3.975787712,22701,-2.738355551,21881.76,NaN,22701,0.658988262,21881.76,-0.205200643,22701,1.110668697,21881.76,1.289632216,22701,-0.368830975,21881.76,-0.159194827
22704.4,3.737919462,21883.59,4.044020245,22704.4,-2.840539384,21883.59,NaN,22704.4,0.484196831,21883.59,-0.17642853,22704.4,1.087049275,21883.59,1.238425351,22704.4,-0.457911583,21883.59,-0.078319579
22707.8,3.725465415,21885.42,4.009691877,22707.8,-2.235970344,21885.42,NaN,22707.8,0.489701459,21885.42,-0.263009934,22707.8,1.118612956,21885.42,1.240367464,22707.8,-0.383150618,21885.42,-0.153523367
22711.1,3.582281249,21887.25,4.038087943,22711.1,-1.674820672,21887.25,-1.053570333,22711.1,0.688071028,21887.25,-0.157247008,22711.1,1.197347129,21887.25,1.29013627,22711.1,-0.265152959,21887.25,-0.045424125
22714.5,3.700916097,21889.08,4.016015717,22714.5,-2.13771045,21889.08,-0.753170968,22714.5,0.507044901,21889.08,-0.019387604,22714.5,1.147258767,21889.08,1.267711114,22714.5,-0.383306767,21889.08,0.007850019
22717.9,3.705165603,21890.9,4.009799471,22717.9,-3.19265263,21890.9,NaN,22717.9,0.53657812,21890.9,-0.088821066,22717.9,1.120145898,21890.9,1.287862092,22717.9,-0.362905494,21890.9,-0.105547589
22721.2,3.675203967,21892.73,4.037988629,22721.2,-1.571962801,21892.73,NaN,22721.2,0.535809247,21892.73,-0.131553978,22721.2,1.149954182,21892.73,1.214659302,22721.2,-0.307771137,21892.73,-0.149049629
22724.6,3.607454155,21894.56,4.081885498,22724.6,-1.800609085,21894.56,NaN,22724.6,0.523084972,21894.56,-0.43821339,22724.6,1.122780344,21894.56,1.269116869,22724.6,-0.534600889,21894.56,-0.161824244
22728,3.649963221,21896.39,4.015355214,22728,-1.671473303,21896.39,-0.540245853,22728,0.602712315,21896.39,-0.337894033,22728,1.145641394,21896.39,1.294817717,22728,-0.25562014,21896.39,-0.244345759
22731.3,3.702489046,21898.22,4.055705965,22731.3,-1.929649628,21898.22,NaN,22731.3,0.474093614,21898.22,-0.178709987,22731.3,1.113364133,21898.22,1.21969143,22731.3,-0.369808657,21898.22,-0.110905496
22734.7,3.592665558,21900.05,4.043251097,22734.7,-1.435084525,21900.05,NaN,22734.7,0.677995376,21900.05,-0.296008534,22734.7,1.10986541,21900.05,1.280066543,22734.7,-0.199001246,21900.05,-0.167118561
22738.1,3.63813857,21901.87,4.0517709,22738.1,-0.960209966,21901.87,-0.088442523,22738.1,0.685304003,21901.87,-0.342697481,22738.1,1.126243681,21901.87,1.259808352,22738.1,-0.478371879,21901.87,-0.147760882
22741.4,3.642870419,21903.7,4.051408019,22741.4,-2.285777975,21903.7,-0.165297412,22741.4,0.596625614,21903.7,-0.372755589,22741.4,1.142704058,21903.7,1.232776601,22741.4,-0.299862491,21903.7,-0.221633611
22744.8,3.605104461,21905.53,4.031620516,22744.8,-1.173792187,21905.53,-1.441305688,22744.8,0.749996045,21905.53,-0.412290716,22744.8,1.136213618,21905.53,1.23635584,22744.8,-0.288611009,21905.53,-0.241629565
22748.2,3.666537892,21907.36,4.032155322,22748.2,NaN,21907.36,NaN,22748.2,0.566995895,21907.36,-0.245404722,22748.2,1.128575142,21907.36,1.231016189,22748.2,-0.454810982,21907.36,-0.135731614
22751.5,3.63416313,21909.19,4.041974378,22751.5,-1.536512673,21909.19,NaN,22751.5,0.568693006,21909.19,-0.293073388,22751.5,1.160760675,21909.19,1.240979017,22751.5,-0.426971313,21909.19,-0.105615585
22754.9,3.583699297,21911.02,4.03204281,22754.9,-1.885578224,21911.02,NaN,22754.9,0.649938426,21911.02,-0.188447834,22754.9,1.143797412,21911.02,1.231055423,22754.9,-0.292669614,21911.02,-0.180592133
22758.3,3.687991276,21912.85,4.018948442,22758.3,-2.240214762,21912.85,NaN,22758.3,0.555363478,21912.85,-0.139758941,22758.3,1.102005957,21912.85,1.230549594,22758.3,-0.178368982,21912.85,-0.034841212
22761.6,3.567226581,21914.67,3.941429758,22761.6,-1.767268449,21914.67,-0.406154172,22761.6,0.791458113,21914.67,-0.023342009,22761.6,1.128402538,21914.67,1.297306088,22761.6,-0.238411023,21914.67,-0.13406819
22765,3.687788846,21916.5,4.045934984,22765,-1.381331572,21916.5,NaN,22765,0.570220341,21916.5,-0.069681725,22765,1.126121959,21916.5,1.230765101,22765,-0.30271995,21916.5,-0.218904974
22768.4,3.6238273,21918.33,4.022407201,22768.4,-1.413423029,21918.33,NaN,22768.4,0.605472013,21918.33,-0.026766156,22768.4,1.152775373,21918.33,1.271698775,22768.4,-0.442644111,21918.33,-0.19473596
22771.7,3.619103692,21920.16,3.958733215,22771.7,-2.48026627,21920.16,-1.212007881,22771.7,0.560280019,21920.16,0.093122367,22771.7,1.124726456,21920.16,1.281293645,22771.7,-0.425430539,21920.16,-0.218565062
22775.1,3.680733553,21921.99,3.945172725,22775.1,-1.15923691,21921.99,-1.347875632,22775.1,0.698733787,21921.99,0.147751118,22775.1,1.129350164,21921.99,1.285183977,22775.1,-0.356274864,21921.99,-0.160617215
22778.5,3.602201633,21923.82,3.940274139,22778.5,-1.401639931,21923.82,-1.364784346,22778.5,0.660907122,21923.82,0.105827432,22778.5,1.124731496,21923.82,1.233456147,22778.5,-0.487413183,21923.82,-0.245249209
22781.8,3.628799447,21925.64,3.915618118,22781.8,-1.280933845,21925.64,NaN,22781.8,0.538224598,21925.64,0.11373573,22781.8,1.169718691,21925.64,1.297846324,22781.8,-0.571257363,21925.64,-0.146791596
22785.2,3.66349012,21927.47,3.927600449,22785.2,-1.461692379,21927.47,-0.153087591,22785.2,0.694542854,21927.47,-0.056933363,22785.2,1.114139679,21927.47,1.274010072,22785.2,-0.404069434,21927.47,-0.173231918
22788.6,3.591490845,21929.3,3.909966512,22788.6,-1.880590683,21929.3,-0.380624993,22788.6,0.651022254,21929.3,0.13514224,22788.6,1.161593323,21929.3,1.242346044,22788.6,-0.400477567,21929.3,-0.139224008
22791.9,3.666761649,21931.13,3.964557953,22791.9,-3.063940524,21931.13,NaN,22791.9,0.670924044,21931.13,0.003349537,22791.9,1.129739746,21931.13,1.247156125,22791.9,-0.2238306,21931.13,-0.212998809
22795.3,3.740618942,21932.96,3.979612218,22795.3,-1.049822124,21932.96,-0.060650989,22795.3,0.502289293,21932.96,0.245718137,22795.3,1.134692213,21932.96,1.235916156,22795.3,-0.267879445,21932.96,-0.096001265
22798.7,3.658003187,21934.79,3.971704189,22798.7,-1.569164013,21934.79,NaN,22798.7,0.675178487,21934.79,-0.066274546,22798.7,1.139599267,21934.79,1.250186214,22798.7,-0.223143551,21934.79,-0.201516004
22802,3.650214142,21936.61,3.924320962,22802,-1.948763218,21936.61,-0.82623278,22802,0.693147181,21936.61,0.068834332,22802,1.125110309,21936.61,1.21939216,22802,-0.303958162,21936.61,-0.117292575
22805.4,3.59514111,21938.44,3.966598599,22805.4,-3.013080912,21938.44,NaN,22805.4,0.596484736,21938.44,-0.060452469,22805.4,1.122142786,21938.44,1.267969667,22805.4,-0.352821375,21938.44,-0.127039269
22808.8,3.642111816,21940.27,3.864686711,22808.8,-1.768042943,21940.27,NaN,22808.8,0.627007378,21940.27,0.131722265,22808.8,1.126903267,21940.27,1.253609403,22808.8,-0.53329848,21940.27,-0.077878893
22812.1,3.691243521,21942.1,3.951376234,22812.1,-1.146307162,21942.1,NaN,22812.1,0.616295722,21942.1,-0.064613518,22812.1,1.141756614,21942.1,1.183877264,22812.1,-0.268685572,21942.1,-0.112513923
22815.5,3.60661748,21943.93,3.901254611,22815.5,-1.799085509,21943.93,-0.227289093,22815.5,0.557876355,21943.93,-0.157604153,22815.5,1.122824676,21943.93,1.255567414,22815.5,-0.272390024,21943.93,-0.145482742
22818.9,3.703560942,21945.76,3.859943417,22818.9,-1.639290876,21945.76,NaN,22818.9,0.672344053,21945.76,-0.139673083,22818.9,1.16075614,21945.76,1.245802782,22818.9,-0.190590948,21945.76,-0.224300863
22822.2,3.602839434,21947.59,3.927650797,22822.2,-1.270609962,21947.59,NaN,22822.2,0.555564466,21947.59,-0.262290385,22822.2,1.143610692,21947.59,1.249192146,22822.2,-0.322885708,21947.59,-0.203391396
22825.6,3.622244778,21949.41,3.897746688,22825.6,-1.826850789,21949.41,NaN,22825.6,0.538038187,21949.41,-0.237452804,22825.6,1.13675156,21949.41,1.249673194,22825.6,-0.510825624,21949.41,-0.203987682
22829,3.662018408,21951.24,3.892648113,22829,NaN,21951.24,-0.844018609,22829,0.469723948,21951.24,-0.236546243,22829,1.111865148,21951.24,1.207057811,22829,-0.54959901,21951.24,-0.113798157
22832.3,3.687470011,21953.07,3.893238203,22832.3,NaN,21953.07,NaN,22832.3,0.588914061,21953.07,-0.136403037,22832.3,1.105297058,21953.07,1.252512749,22832.3,-0.389102251,21953.07,-0.101081186
22835.7,3.635684166,21954.9,3.950589811,22835.7,-1.614425454,21954.9,NaN,22835.7,0.60205694,21954.9,-0.365638774,22835.7,1.114195368,21954.9,1.222866352,22835.7,-0.431931681,21954.9,-0.182321557
22839,3.688807509,21956.73,3.919531652,22839,-2.770085592,21956.73,NaN,22839,0.554950429,21956.73,-0.276092826,22839,1.139829931,21956.73,1.279159873,22839,-0.368560551,21956.73,-0.19596659
22842.4,3.58130442,21958.56,3.89809425,22842.4,-2.087388603,21958.56,-0.466157904,22842.4,0.703645965,21958.56,-0.220301024,22842.4,1.095245282,21958.56,1.22058407,22842.4,-0.420083309,21958.56,-0.198919448
22845.8,3.711744781,21960.38,3.924519088,22845.8,-2.036881927,21960.38,NaN,22845.8,0.4784222,21960.38,-0.198555461,22845.8,1.118565744,21960.38,1.278766837,22845.8,-0.465184343,21960.38,-0.11506933
22849.1,3.633804211,21962.21,3.979993373,22849.1,-1.558144618,21962.21,NaN,22849.1,0.706902556,21962.21,-0.210296995,22849.1,1.120599457,21962.21,1.265853516,22849.1,-0.246970887,21962.21,-0.176816567
22852.5,3.63344749,21964.04,3.920363036,22852.5,-1.444113932,21964.04,-0.453403948,22852.5,0.48117693,21964.04,0.039519815,22852.5,1.128048961,21964.04,1.236364559,22852.5,-0.52592025,21964.04,-0.110623686
22855.9,3.591043211,21965.87,3.865845193,22855.9,-0.651035695,21965.87,NaN,22855.9,0.72098198,21965.87,-0.079725664,22855.9,1.13984854,21965.87,1.233350294,22855.9,-0.287682072,21965.87,-0.225751115
22859.2,3.642215128,21967.7,3.884401706,22859.2,-1.751754135,21967.7,-0.535244809,22859.2,0.616288175,21967.7,0.020361495,22859.2,1.097171502,21967.7,1.249410127,22859.2,-0.372839881,21967.7,-0.160941877
22862.6,3.673085874,21969.53,3.912728808,22862.6,-3.038904445,21969.53,NaN,22862.6,0.681815615,21969.53,-0.068361489,22862.6,1.109725643,21969.53,1.203930971,22862.6,-0.23376312,21969.53,-0.201931432
22866,3.678148733,21971.36,3.871070067,22866,-1.775868102,21971.36,NaN,22866,0.468285908,21971.36,0.095992335,22866,1.102337864,21971.36,1.260058237,22866,-0.410052272,21971.36,-0.198341243
22869.3,3.646051118,21973.18,3.888365868,22869.3,-1.866827042,21973.18,NaN,22869.3,0.574116484,21973.18,-0.041335726,22869.3,1.105109709,21973.18,1.242750524,22869.3,-0.369943921,21973.18,-0.204825826
22872.7,3.653041512,21975.01,3.874917927,22872.7,-2.064327904,21975.01,-1.1228907,22872.7,0.593130511,21975.01,-0.158166476,22872.7,1.142262003,21975.01,1.204144463,22872.7,-0.521029794,21975.01,-0.211080679
22876.1,3.654581056,21976.84,3.922736877,22876.1,-1.859710131,21976.84,NaN,22876.1,0.556482626,21976.84,-0.228729179,22876.1,1.106224671,21976.84,1.230469891,22876.1,-0.584871211,21976.84,-0.20667892
22879.4,3.629908509,21978.67,3.922725675,22879.4,-2.00372972,21978.67,NaN,22879.4,0.489475733,21978.67,-0.253699049,22879.4,1.144259354,21978.67,1.192773032,22879.4,-0.42132048,21978.67,-0.237222459
22882.8,3.540497665,21980.5,3.882085651,22882.8,-1.715598108,21980.5,NaN,22882.8,0.632597496,21980.5,-0.130391474,22882.8,1.122597619,21980.5,1.178958867,22882.8,-0.391179151,21980.5,-0.20671301
22886.2,3.560951138,21982.33,3.953856039,22886.2,-1.672214319,21982.33,NaN,22886.2,0.721832329,21982.33,-0.282480999,22886.2,1.086890134,21982.33,1.210765936,22886.2,-0.179151982,21982.33,-0.175275061
22889.5,3.688483692,21984.15,3.916384342,22889.5,-3.000482876,21984.15,NaN,22889.5,0.498906532,21984.15,-0.329335605,22889.5,1.133322104,21984.15,1.247272563,22889.5,-0.465275488,21984.15,-0.218115257
