SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti
26925.74,3.916133413,26925.74,-0.028302705,26925.74,NaN,26925.74,1.253326472,26925.74,-0.189849823
26926.03,3.921751129,26926.03,-0.120058852,26926.03,-0.495382904,26926.03,1.235864385,26926.03,-0.219793464
26926.31,3.872359398,26926.31,-0.23720422,26926.31,NaN,26926.31,1.218796597,26926.31,-0.155113298
26926.6,3.914531933,26926.6,-0.425003708,26926.6,-0.277926815,26926.6,1.184559668,26926.6,-0.1480531
26926.89,3.915727138,26926.89,-0.585815361,26926.89,NaN,26926.89,1.198278123,26926.89,-0.161436873
26927.18,3.947898465,26927.18,-0.5695573,26927.18,NaN,26927.18,1.196734193,26927.18,-0.194554889
26927.47,4.006412354,26927.47,-0.390960114,26927.47,-0.484261442,26927.47,1.232970311,26927.47,-0.135301479
26927.76,3.925070748,26927.76,-0.218565198,26927.76,NaN,26927.76,1.181536487,26927.76,-0.150390029
26928.05,3.940694995,26928.05,-0.320778399,26928.05,NaN,26928.05,1.240106626,26928.05,-0.304940012
26928.34,4.029643065,26928.34,-0.66733846,26928.34,-0.660607261,26928.34,1.205354338,26928.34,-0.280354582
26928.63,3.965197282,26928.63,-0.614121619,26928.63,-0.227373361,26928.63,1.144602952,26928.63,-0.136484019
26928.92,3.966361837,26928.92,-0.812880446,26928.92,NaN,26928.92,1.173871339,26928.92,-0.13175256
26929.21,3.964125927,26929.21,-0.811309967,26929.21,NaN,26929.21,1.116405989,26929.21,-0.13877263
26929.5,3.939454165,26929.5,-0.747062287,26929.5,NaN,26929.5,1.138367273,26929.5,-0.222393082
26929.79,3.97294513,26929.79,-0.704162698,26929.79,-0.272998388,26929.79,1.175732959,26929.79,-0.128777807
26930.08,3.960895982,26930.08,-0.819010874,26930.08,NaN,26930.08,1.169028957,26930.08,-0.180715499
26930.37,3.995391258,26930.37,-0.76043627,26930.37,NaN,26930.37,1.192399116,26930.37,-0.20007243
26930.66,4.024267336,26930.66,-1.02606853,26930.66,NaN,26930.66,1.15706064,26930.66,-0.279068439
26930.95,4.037456631,26930.95,-1.040018208,26930.95,NaN,26930.95,1.131527673,26930.95,-0.169877764
26931.23,3.983944916,26931.23,-0.956433729,26931.23,NaN,26931.23,1.137737579,26931.23,-0.158641559
26931.52,4.01127172,26931.52,-1.048916544,26931.52,NaN,26931.52,1.161655669,26931.52,-0.161803902
26931.81,3.97971753,26931.81,-0.900220551,26931.81,NaN,26931.81,1.155287931,26931.81,-0.167385119
26932.1,4.110173044,26932.1,-1.156170144,26932.1,NaN,26932.1,1.144916857,26932.1,-0.251398664
26932.39,3.961823748,26932.39,-0.719330955,26932.39,-0.759199639,26932.39,1.198167732,26932.39,-0.207181049
26932.68,4.021211254,26932.68,-0.477491654,26932.68,NaN,26932.68,1.223545676,26932.68,-0.218717366
26932.97,3.946464356,26932.97,-0.128516503,26932.97,NaN,26932.97,1.22962893,26932.97,-0.308009772
26933.26,3.993612917,26933.26,-0.192956049,26933.26,-0.744626173,26933.26,1.25049494,26933.26,-0.274332492
26933.55,4.007799277,26933.55,-0.382703978,26933.55,NaN,26933.55,1.196402574,26933.55,-0.260232201
26933.84,4.045398669,26933.84,-0.658273157,26933.84,NaN,26933.84,1.182275921,26933.84,-0.240158656
26934.13,4.06141098,26934.13,-0.97478262,26934.13,NaN,26934.13,1.136460433,26934.13,-0.222164736
26934.42,4.118293242,26934.42,-1.155056667,26934.42,NaN,26934.42,1.157175358,26934.42,-0.197648404
26934.71,4.046582825,26934.71,-1.016673534,26934.71,NaN,26934.71,1.078560616,26934.71,-0.054955412
26935,3.980154864,26935,-0.982709466,26935,-1.656193917,26935,1.084227513,26935,0.042935145
26935.29,3.994021841,26935.29,-0.972005931,26935.29,NaN,26935.29,1.120373235,26935.29,-0.084420359
26935.58,4.011169971,26935.58,-0.994545143,26935.58,NaN,26935.58,1.128771643,26935.58,-0.167991731
26935.87,3.970219758,26935.87,-0.945934546,26935.87,NaN,26935.87,1.163948479,26935.87,-0.013662226
26936.16,3.97474971,26936.16,-1.147175324,26936.16,-0.703527608,26936.16,1.113245349,26936.16,-0.130822098
26936.44,3.861780825,26936.44,-0.747483934,26936.44,NaN,26936.44,1.060516262,26936.44,0.009383866
26936.73,3.907101166,26936.73,-0.935983004,26936.73,NaN,26936.73,1.12573469,26936.73,-0.131453885
26937.02,3.982400744,26937.02,-0.827258054,26937.02,NaN,26937.02,1.127770805,26937.02,-0.196335336
26937.31,4.018274004,26937.31,-0.596797656,26937.31,NaN,26937.31,1.133297847,26937.31,-0.159002114
26937.6,4.013712455,26937.6,-0.465869792,26937.6,NaN,26937.6,1.235036107,26937.6,-0.147059545
26937.89,4.020168394,26937.89,-0.416930267,26937.89,NaN,26937.89,1.167968609,26937.89,-0.218495983
26938.18,4.04000809,26938.18,-0.452681073,26938.18,NaN,26938.18,1.208848374,26938.18,-0.179183807
26938.47,3.998709028,26938.47,-0.525983925,26938.47,NaN,26938.47,1.177648279,26938.47,-0.208688433
26938.76,4.062751358,26938.76,-0.83563141,26938.76,-0.859917462,26938.76,1.143316836,26938.76,-0.196384198
26939.05,4.015429395,26939.05,-0.749550966,26939.05,NaN,26939.05,1.142362799,26939.05,-0.172434881
26939.34,4.07738583,26939.34,-0.958697299,26939.34,NaN,26939.34,1.100503244,26939.34,-0.15570525
26939.63,4.176743056,26939.63,-1.113707495,26939.63,-0.553820639,26939.63,1.159469214,26939.63,-0.18186917
26939.92,4.065069741,26939.92,-1.124721402,26939.92,NaN,26939.92,1.153932664,26939.92,-0.129918366
26940.21,3.937514478,26940.21,-0.828981945,26940.21,-0.398388215,26940.21,1.090443977,26940.21,-0.016597891
26940.5,3.997624961,26940.5,-1.060796395,26940.5,NaN,26940.5,1.112502841,26940.5,-0.018942071
26940.79,4.016347691,26940.79,-1.111650361,26940.79,NaN,26940.79,1.119941391,26940.79,-0.047655075
26941.08,3.963623071,26941.08,-1.090679725,26941.08,-0.389570623,26941.08,1.170752966,26941.08,-0.034125491
26941.36,3.923056531,26941.36,-0.981311377,26941.36,NaN,26941.36,1.144206242,26941.36,-0.052476726
26941.65,4.008413273,26941.65,-1.148926225,26941.65,-0.353557577,26941.65,1.085203114,26941.65,-0.091907541
26941.94,4.016229337,26941.94,-1.044836389,26941.94,NaN,26941.94,1.110505666,26941.94,0.031943748
26942.23,4.043261466,26942.23,-1.102940975,26942.23,NaN,26942.23,1.115210468,26942.23,-0.018727139
26942.52,4.071576043,26942.52,-1.074099759,26942.52,NaN,26942.52,1.139460341,26942.52,-0.097592326
26942.81,4.045544307,26942.81,-1.043147465,26942.81,-0.223144957,26942.81,1.133319346,26942.81,-0.101360379
26943.1,4.018131969,26943.1,-1.014486958,26943.1,-0.562528142,26943.1,1.114563802,26943.1,-0.191565116
26943.39,4.037967373,26943.39,-0.914130731,26943.39,NaN,26943.39,1.153657742,26943.39,-0.136901619
26943.68,4.019409663,26943.68,-0.880212458,26943.68,NaN,26943.68,1.120609441,26943.68,-0.136883207
26943.97,3.960583258,26943.97,-0.671860918,26943.97,NaN,26943.97,1.118641377,26943.97,-0.131336002
26944.26,3.890466729,26944.26,-0.809368941,26944.26,NaN,26944.26,1.154114906,26944.26,-0.175636967
26944.55,3.866690725,26944.55,-0.487869309,26944.55,NaN,26944.55,1.139343874,26944.55,-0.101629801
26944.84,3.853197507,26944.84,-0.255852006,26944.84,-0.734132093,26944.84,1.185103705,26944.84,-0.152053803
26945.13,3.795885674,26945.13,-0.089595432,26945.13,NaN,26945.13,1.15769499,26945.13,-0.161061557
26945.42,3.760422219,26945.42,0.003807297,26945.42,NaN,26945.42,1.16129511,26945.42,-0.136791674
26945.71,3.770995274,26945.71,0.095809641,26945.71,NaN,26945.71,1.224339404,26945.71,-0.164716816
26946,3.790061044,26946,0.230933679,26946,NaN,26946,1.190656564,26946,-0.093073355
26946.28,3.808821273,26946.28,-0.297563837,26946.28,NaN,26946.28,1.199739434,26946.28,-0.189120317
26946.57,3.797903124,26946.57,-0.340152818,26946.57,NaN,26946.57,1.186812279,26946.57,-0.078174634
26946.86,3.704770783,26946.86,-0.361806199,26946.86,NaN,26946.86,1.183956882,26946.86,-0.164262375
26947.15,3.754162275,26947.15,-0.493994861,26947.15,-1.120234092,26947.15,1.172802605,26947.15,-0.189265251
26947.44,3.809222684,26947.44,-0.357152536,26947.44,NaN,26947.44,1.097988393,26947.44,-0.12673495
26947.73,3.84809783,26947.73,-0.501601473,26947.73,NaN,26947.73,1.142573838,26947.73,-0.191055237
26948.02,3.735492647,26948.02,-0.350006551,26948.02,NaN,26948.02,1.137124093,26948.02,-0.166079251
26948.31,3.766145117,26948.31,-0.424267787,26948.31,-0.486952281,26948.31,1.117756814,26948.31,-0.098460156
26948.6,3.706656446,26948.6,-0.557318537,26948.6,NaN,26948.6,1.161509079,26948.6,-0.138790492
26948.89,3.662710205,26948.89,-0.477502604,26948.89,NaN,26948.89,1.125708066,26948.89,-0.126766813
26949.18,3.711932435,26949.18,-0.589851032,26949.18,-0.33535866,26949.18,1.14991306,26949.18,-0.076578447
26949.47,3.812488479,26949.47,-0.774297505,26949.47,NaN,26949.47,1.12333313,26949.47,-0.02085823
26949.76,3.793675901,26949.76,-0.749015135,26949.76,NaN,26949.76,1.171113711,26949.76,-0.050480201
26950.05,3.794545267,26950.05,-0.694946851,26950.05,NaN,26950.05,1.111278299,26950.05,-0.002994911
26950.34,3.727635997,26950.34,-0.656112391,26950.34,-1.122006887,26950.34,1.100430598,26950.34,-0.09865094
26950.63,3.81337824,26950.63,-0.724144186,26950.63,NaN,26950.63,1.113792715,26950.63,-0.147546926
26950.92,3.803106187,26950.92,-0.57260035,26950.92,-0.65353931,26950.92,1.148281051,26950.92,-0.053870815
26951.2,3.864016975,26951.2,-0.701390536,26951.2,NaN,26951.2,1.111262679,26951.2,-0.183233134
26951.49,3.784892116,26951.49,-0.462509826,26951.49,NaN,26951.49,1.099300331,26951.49,-0.137148033
26951.78,3.909927789,26951.78,-0.81174315,26951.78,NaN,26951.78,1.074360765,26951.78,-0.092468932
26952.07,3.917496453,26952.07,-0.96069213,26952.07,NaN,26952.07,1.098680495,26952.07,-0.187883488
26952.36,3.948518847,26952.36,-1.091955982,26952.36,-0.62297881,26952.36,1.100157884,26952.36,-0.189287192
26952.65,3.90653868,26952.65,-0.927533629,26952.65,NaN,26952.65,1.113226549,26952.65,-0.155463878
26952.94,3.931986927,26952.94,-0.884664676,26952.94,NaN,26952.94,1.086184679,26952.94,-0.058805182
26953.23,3.838574338,26953.23,-0.741183114,26953.23,NaN,26953.23,1.110234399,26953.23,-0.166899402
26953.52,3.959700996,26953.52,-0.949713922,26953.52,NaN,26953.52,1.108258777,26953.52,-0.100961541
26953.81,3.902100986,26953.81,-1.005330817,26953.81,NaN,26953.81,1.091273687,26953.81,-0.231589317
26954.1,3.94842368,26954.1,-1.051418914,26954.1,NaN,26954.1,1.11628837,26954.1,-0.155369335
26954.39,3.941470207,26954.39,-1.061612042,26954.39,-0.318212923,26954.39,1.146271018,26954.39,-0.126015832
26954.68,3.903722973,26954.68,-1.032237389,26954.68,NaN,26954.68,1.117997759,26954.68,-0.148006822
26954.97,3.908296907,26954.97,-1.128560282,26954.97,NaN,26954.97,1.159445891,26954.97,-0.118912792
26955.26,3.898263361,26955.26,-1.026943491,26955.26,NaN,26955.26,1.120604833,26955.26,-0.05246357
26955.55,3.835907177,26955.55,-0.919253806,26955.55,NaN,26955.55,1.09476877,26955.55,-0.067902028
26955.84,3.850014614,26955.84,-1.031173448,26955.84,-1.347516594,26955.84,1.117597589,26955.84,-0.133305735
26956.13,3.876904413,26956.13,-0.783365289,26956.13,NaN,26956.13,1.106528798,26956.13,-0.033585246
26956.41,3.924109516,26956.41,-0.907865743,26956.41,-0.567183567,26956.41,1.123218099,26956.41,0.033581948
26956.7,3.817306609,26956.7,-0.745005224,26956.7,NaN,26956.7,1.082554136,26956.7,-0.083456747
26956.99,3.809886313,26956.99,-0.724789262,26956.99,NaN,26956.99,1.128744645,26956.99,-0.086959872
26957.28,3.925886676,26957.28,-0.967623157,26957.28,NaN,26957.28,1.107959094,26957.28,-0.104564118
26957.57,3.91560403,26957.57,-0.959622498,26957.57,NaN,26957.57,1.088424791,26957.57,-0.131962765
26957.86,3.920410638,26957.86,-0.888560775,26957.86,-1.503484135,26957.86,1.149414382,26957.86,-0.007313675
26958.15,3.948460537,26958.15,-0.97059536,26958.15,NaN,26958.15,1.12696203,26958.15,-0.118877128
26958.44,3.890002464,26958.44,-0.731217119,26958.44,NaN,26958.44,1.147580244,26958.44,-0.0357279
26958.73,3.865863017,26958.73,-0.82170085,26958.73,NaN,26958.73,1.151828433,26958.73,-0.162493651
26959.02,3.886131925,26959.02,-0.831260138,26959.02,NaN,26959.02,1.133002026,26959.02,-0.101612722
26959.31,3.945226778,26959.31,-0.969576086,26959.31,NaN,26959.31,1.117900866,26959.31,-0.134946821
26959.6,3.937326206,26959.6,-0.778429533,26959.6,NaN,26959.6,1.171197186,26959.6,-0.113779237
26959.89,3.886613404,26959.89,-0.658106016,26959.89,-0.315169599,26959.89,1.169662839,26959.89,-0.144867286
26960.18,3.94409632,26960.18,-0.699659929,26960.18,NaN,26960.18,1.15042866,26960.18,-0.1649901
26960.47,3.92921929,26960.47,-0.590805533,26960.47,NaN,26960.47,1.191956966,26960.47,-0.12409736
26960.76,3.901587513,26960.76,-0.437431736,26960.76,NaN,26960.76,1.257649668,26960.76,-0.108857369
26961.05,3.880015859,26961.05,-0.11625269,26961.05,NaN,26961.05,1.279950078,26961.05,-0.104926582
26961.33,3.978265038,26961.33,-0.196574655,26961.33,NaN,26961.33,1.308078415,26961.33,-0.133531393
26961.62,3.897511056,26961.62,-0.098192177,26961.62,NaN,26961.62,1.269716154,26961.62,-0.141713304
26961.91,3.901443429,26961.91,-0.164490399,26961.91,NaN,26961.91,1.254132123,26961.91,-0.151064448
26962.2,3.83422263,26962.2,-0.126974629,26962.2,-0.907144433,26962.2,1.18959372,26962.2,-0.16882087
26962.49,3.995481287,26962.49,-0.553562683,26962.49,-0.600504977,26962.49,1.179987264,26962.49,-0.207788163
26962.78,3.908457198,26962.78,-0.68225423,26962.78,NaN,26962.78,1.120102405,26962.78,-0.21960873
26963.07,3.954704726,26963.07,-0.818298774,26963.07,-0.736132128,26963.07,1.136947987,26963.07,-0.138150338
26963.36,3.880799197,26963.36,-0.691448248,26963.36,-1.150579196,26963.36,1.142186367,26963.36,-0.100500239
26963.65,3.868625262,26963.65,-0.341699641,26963.65,NaN,26963.65,1.162350785,26963.65,-0.02306988
26963.94,3.979226631,26963.94,-0.550535378,26963.94,NaN,26963.94,1.166107159,26963.94,-0.131860859
26964.23,3.948958433,26964.23,-0.399606561,26964.23,NaN,26964.23,1.181538943,26964.23,-0.070143289
26964.52,3.922792445,26964.52,-0.331838203,26964.52,-1.436605682,26964.52,1.197289219,26964.52,-0.094596149
26964.81,3.911485548,26964.81,-0.201427373,26964.81,NaN,26964.81,1.256317829,26964.81,-0.099903476
26965.1,3.93785106,26965.1,-0.370664603,26965.1,-0.041806967,26965.1,1.294228911,26965.1,-0.14677294
26965.39,3.917083426,26965.39,-0.420774944,26965.39,NaN,26965.39,1.264579719,26965.39,-0.156984881
26965.68,3.973541845,26965.68,-0.524226795,26965.68,-0.925267375,26965.68,1.238803252,26965.68,-0.115654621
26965.97,3.911640084,26965.97,-0.313089249,26965.97,-0.337887282,26965.97,1.195500594,26965.97,-0.139596612
26966.25,4.010361341,26966.25,-0.503843843,26966.25,NaN,26966.25,1.253223791,26966.25,-0.136590875
26966.54,4.024443051,26966.54,-0.584389114,26966.54,NaN,26966.54,1.184273981,26966.54,-0.183844073
26966.83,3.887217145,26966.83,-0.432732411,26966.83,NaN,26966.83,1.178155894,26966.83,-0.178691789
26967.12,3.918445596,26967.12,-0.398882496,26967.12,NaN,26967.12,1.202365862,26967.12,-0.14955201
26967.41,3.905814328,26967.41,-0.301125617,26967.41,NaN,26967.41,1.184433067,26967.41,-0.224558757
26967.7,3.968705115,26967.7,-0.321177601,26967.7,NaN,26967.7,1.257924186,26967.7,-0.129596961
26967.99,3.97066414,26967.99,-0.56283765,26967.99,-0.510686756,26967.99,1.201282688,26967.99,-0.174353387
26968.28,3.90307698,26968.28,-0.613953593,26968.28,NaN,26968.28,1.163890579,26968.28,-0.17220726
26968.57,3.88783841,26968.57,-0.596676638,26968.57,NaN,26968.57,1.139877792,26968.57,-0.170518291
26968.86,3.978278801,26968.86,-0.823132452,26968.86,NaN,26968.86,1.114228549,26968.86,-0.181299932
26969.15,3.946892356,26969.15,-0.74748792,26969.15,NaN,26969.15,1.148772016,26969.15,-0.098898354
26969.44,3.805261294,26969.44,-0.619588806,26969.44,NaN,26969.44,1.10886038,26969.44,-0.258725626
26969.73,3.806881986,26969.73,-0.472222225,26969.73,NaN,26969.73,1.085703785,26969.73,-0.134738393
26970.02,3.851045966,26970.02,-0.535570606,26970.02,NaN,26970.02,1.112436609,26970.02,-0.038771936
26970.31,3.847233741,26970.31,-0.469360542,26970.31,NaN,26970.31,1.107010658,26970.31,-0.113007551
26970.6,3.886342857,26970.6,-0.512723896,26970.6,-0.228780575,26970.6,1.191012294,26970.6,-0.178426713
26970.89,3.818542406,26970.89,-0.299934465,26970.89,NaN,26970.89,1.159240885,26970.89,-0.132893434
26971.18,3.887424898,26971.18,-0.558840304,26971.18,NaN,26971.18,1.157711658,26971.18,-0.176393857
26971.46,3.873500657,26971.46,-0.474203764,26971.46,NaN,26971.46,1.169712137,26971.46,-0.105224359
26971.75,3.856505458,26971.75,-0.492959521,26971.75,-1.056799726,26971.75,1.215471071,26971.75,-0.172786324
26972.04,3.843549784,26972.04,-0.289300565,26972.04,NaN,26972.04,1.207526947,26972.04,-0.048379571
26972.33,3.83841219,26972.33,-0.397249878,26972.33,NaN,26972.33,1.217189795,26972.33,-0.124210081
26972.62,3.899888499,26972.62,-0.349942306,26972.62,NaN,26972.62,1.214370308,26972.62,-0.077578135
26972.91,3.869728815,26972.91,-0.277809368,26972.91,NaN,26972.91,1.239127765,26972.91,-0.089926081
26973.2,3.904772112,26973.2,-0.362758152,26973.2,NaN,26973.2,1.215242936,26973.2,-0.120643825
26973.49,3.815340494,26973.49,-0.046256875,26973.49,NaN,26973.49,1.225896639,26973.49,-0.029164495
26973.78,3.807798041,26973.78,-0.059791401,26973.78,-1.11666763,26973.78,1.226877666,26973.78,-0.072796497
26974.07,3.899662666,26974.07,-0.19948649,26974.07,-0.878074792,26974.07,1.246535121,26974.07,-0.108841098
26974.36,3.905983785,26974.36,-0.320275005,26974.36,NaN,26974.36,1.211981927,26974.36,-0.134639426
26974.65,3.861404641,26974.65,-0.165999983,26974.65,NaN,26974.65,1.247601105,26974.65,-0.054558984
26974.94,3.887162062,26974.94,-0.330216052,26974.94,NaN,26974.94,1.199065827,26974.94,-0.080749172
26975.23,3.934279468,26975.23,-0.437778062,26975.23,NaN,26975.23,1.213435091,26975.23,-0.115447057
26975.52,3.867861469,26975.52,-0.357375882,26975.52,NaN,26975.52,1.174138527,26975.52,-0.071626458
26975.81,3.925252107,26975.81,-0.52624971,26975.81,NaN,26975.81,1.202020622,26975.81,-0.124659174
26976.1,3.959491596,26976.1,-0.611418863,26976.1,-1.529730115,26976.1,1.175570729,26976.1,-0.171334517
26976.38,3.868719318,26976.38,-0.387636566,26976.38,-1.522160951,26976.38,1.188073592,26976.38,-0.068808438
26976.67,3.812677474,26976.67,-0.341754612,26976.67,-1.15030218,26976.67,1.171789887,26976.67,-0.100564667
26976.96,3.867777188,26976.96,-0.541376271,26976.96,NaN,26976.96,1.194546668,26976.96,-0.126638628
26977.25,3.878564152,26977.25,-0.577363505,26977.25,NaN,26977.25,1.182289519,26977.25,-0.078938899
26977.54,3.871938658,26977.54,-0.608102676,26977.54,-0.639111137,26977.54,1.150521774,26977.54,-0.060814725
26977.83,3.951792008,26977.83,-0.820646203,26977.83,-0.251433701,26977.83,1.148295341,26977.83,-0.088778162
26978.12,3.88363437,26978.12,-0.700445526,26978.12,NaN,26978.12,1.178502929,26978.12,0.039339415
26978.41,3.853198139,26978.41,-0.501234418,26978.41,NaN,26978.41,1.110633775,26978.41,0.125518867
26978.7,3.927187295,26978.7,-0.928374748,26978.7,NaN,26978.7,1.123930097,26978.7,-0.132121248
26978.99,3.953973956,26978.99,-1.002852202,26978.99,NaN,26978.99,1.116119974,26978.99,-0.018703058
26979.28,3.932782553,26979.28,-0.766673082,26979.28,NaN,26979.28,1.110902051,26979.28,0.083712975
26979.57,3.903259766,26979.57,-0.792537255,26979.57,NaN,26979.57,1.138229489,26979.57,0.001827597
26979.86,3.851215466,26979.86,-0.724627688,26979.86,NaN,26979.86,1.107864165,26979.86,-0.081997743
26980.15,3.922354071,26980.15,-0.949609853,26980.15,-1.430576043,26980.15,1.191701107,26980.15,-0.108310278
26980.44,3.896958133,26980.44,-0.844419583,26980.44,NaN,26980.44,1.105138928,26980.44,-0.114375877
26980.73,3.937064628,26980.73,-0.875034598,26980.73,-1.008248899,26980.73,1.084432465,26980.73,-0.119769134
26981.02,3.991605837,26981.02,-1.053223861,26981.02,NaN,26981.02,1.111611543,26981.02,-0.134888299
26981.3,3.863864538,26981.3,-0.849663693,26981.3,-0.577779523,26981.3,1.121114618,26981.3,-0.102502838
26981.59,3.961124476,26981.59,-1.033992153,26981.59,NaN,26981.59,1.126771584,26981.59,-0.144757411
26981.88,3.956451243,26981.88,-1.008646097,26981.88,-0.688615959,26981.88,1.119639398,26981.88,-0.098082184
