1_Fe_Mn_&_Mn_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Fe_Mn_&_Br_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Mn_Ti_&_Br_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_Fe_Mn_&_Inc_Coh: Series 1 = Ln(Fe/Mn); Series 2 = Ln(inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_Mn_Ti_&_Ca_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,6_Br_Ti_&_Inc_Coh: Series 1 = Ln(Br/Ti); Series 2 = Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,series2_input,s2xn,s1xn,s1n,series1ydl,series1ydlnorm,s2x,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
22933.3,3.695001663,22933.3,0.544827421,,,,,,,,,,,,,,,,,,,,,,,,22933.3,3.695001663,22933.3,-1.830078334,,,,,,,,,,,,,,,,,,,,,,,,22933.3,0.544827421,22933.3,-1.830078334,,,,,,,,,,,,,,,,,,,,,,,,22933.3,3.695001663,22933.3,1.146586559,,,,,,,,,,,,,,,,,,,,,,,,22933.3,0.544827421,22933.3,-0.347054346,,,,,,,,,,,,,,,,,,,,,,,,22933.3,-1.830078334,22933.3,1.146586559,,,,,,,,,,,,,,,,,,,,,,,
22936.7,3.653791855,22936.7,0.615671868,,,,,,,,,,,,,,,,,,,,,,,,22936.7,3.653791855,22936.7,-2.96784707,,,,,,,,,,,,,,,,,,,,,,,,22936.7,0.615671868,22936.7,-2.96784707,,,,,,,,,,,,,,,,,,,,,,,,22936.7,3.653791855,22936.7,1.143339606,,,,,,,,,,,,,,,,,,,,,,,,22936.7,0.615671868,22936.7,-0.380083035,,,,,,,,,,,,,,,,,,,,,,,,22936.7,-2.96784707,22936.7,1.143339606,,,,,,,,,,,,,,,,,,,,,,,
22940,3.581772579,22940,0.685637759,,,,,,,,,,,,,,,,,,,,,,,,22940,3.581772579,22940,-1.198170882,,,,,,,,,,,,,,,,,,,,,,,,22940,0.685637759,22940,-1.198170882,,,,,,,,,,,,,,,,,,,,,,,,22940,3.581772579,22940,1.146642286,,,,,,,,,,,,,,,,,,,,,,,,22940,0.685637759,22940,-0.395539468,,,,,,,,,,,,,,,,,,,,,,,,22940,-1.198170882,22940,1.146642286,,,,,,,,,,,,,,,,,,,,,,,
22943.4,3.659568932,22943.4,0.671755991,,,,,,,,,,,,,,,,,,,,,,,,22943.4,3.659568932,22943.4,-1.492242939,,,,,,,,,,,,,,,,,,,,,,,,22943.4,0.671755991,22943.4,-1.492242939,,,,,,,,,,,,,,,,,,,,,,,,22943.4,3.659568932,22943.4,1.151934783,,,,,,,,,,,,,,,,,,,,,,,,22943.4,0.671755991,22943.4,-0.224467178,,,,,,,,,,,,,,,,,,,,,,,,22943.4,-1.492242939,22943.4,1.151934783,,,,,,,,,,,,,,,,,,,,,,,
22946.8,3.601695231,22946.8,0.676804894,,,,,,,,,,,,,,,,,,,,,,,,22946.8,3.601695231,22946.8,NaN,,,,,,,,,,,,,,,,,,,,,,,,22946.8,0.676804894,22946.8,NaN,,,,,,,,,,,,,,,,,,,,,,,,22946.8,3.601695231,22946.8,1.121235171,,,,,,,,,,,,,,,,,,,,,,,,22946.8,0.676804894,22946.8,-0.327534739,,,,,,,,,,,,,,,,,,,,,,,,22946.8,NaN,22946.8,1.121235171,,,,,,,,,,,,,,,,,,,,,,,
22950.1,3.743132965,22950.1,0.545337676,,,,,,,,,,,,,,,,,,,,,,,,22950.1,3.743132965,22950.1,-1.319849262,,,,,,,,,,,,,,,,,,,,,,,,22950.1,0.545337676,22950.1,-1.319849262,,,,,,,,,,,,,,,,,,,,,,,,22950.1,3.743132965,22950.1,1.150058111,,,,,,,,,,,,,,,,,,,,,,,,22950.1,0.545337676,22950.1,-0.472551401,,,,,,,,,,,,,,,,,,,,,,,,22950.1,-1.319849262,22950.1,1.150058111,,,,,,,,,,,,,,,,,,,,,,,
22953.5,3.678348002,22953.5,0.608405952,,,,,,,,,,,,,,,,,,,,,,,,22953.5,3.678348002,22953.5,-1.880590683,,,,,,,,,,,,,,,,,,,,,,,,22953.5,0.608405952,22953.5,-1.880590683,,,,,,,,,,,,,,,,,,,,,,,,22953.5,3.678348002,22953.5,1.13546717,,,,,,,,,,,,,,,,,,,,,,,,22953.5,0.608405952,22953.5,-0.378336441,,,,,,,,,,,,,,,,,,,,,,,,22953.5,-1.880590683,22953.5,1.13546717,,,,,,,,,,,,,,,,,,,,,,,
22956.9,3.590277797,22956.9,0.74502472,,,,,,,,,,,,,,,,,,,,,,,,22956.9,3.590277797,22956.9,-2.124601938,,,,,,,,,,,,,,,,,,,,,,,,22956.9,0.74502472,22956.9,-2.124601938,,,,,,,,,,,,,,,,,,,,,,,,22956.9,3.590277797,22956.9,1.10007615,,,,,,,,,,,,,,,,,,,,,,,,22956.9,0.74502472,22956.9,-0.460181891,,,,,,,,,,,,,,,,,,,,,,,,22956.9,-2.124601938,22956.9,1.10007615,,,,,,,,,,,,,,,,,,,,,,,
22960.2,3.63694575,22960.2,0.637127557,,,,,,,,,,,,,,,,,,,,,,,,22960.2,3.63694575,22960.2,-2.173299991,,,,,,,,,,,,,,,,,,,,,,,,22960.2,0.637127557,22960.2,-2.173299991,,,,,,,,,,,,,,,,,,,,,,,,22960.2,3.63694575,22960.2,1.126016418,,,,,,,,,,,,,,,,,,,,,,,,22960.2,0.637127557,22960.2,-0.432460612,,,,,,,,,,,,,,,,,,,,,,,,22960.2,-2.173299991,22960.2,1.126016418,,,,,,,,,,,,,,,,,,,,,,,
22963.6,3.61834955,22963.6,0.54211892,,,,,,,,,,,,,,,,,,,,,,,,22963.6,3.61834955,22963.6,-1.583292632,,,,,,,,,,,,,,,,,,,,,,,,22963.6,0.54211892,22963.6,-1.583292632,,,,,,,,,,,,,,,,,,,,,,,,22963.6,3.61834955,22963.6,1.172302874,,,,,,,,,,,,,,,,,,,,,,,,22963.6,0.54211892,22963.6,-0.392307024,,,,,,,,,,,,,,,,,,,,,,,,22963.6,-1.583292632,22963.6,1.172302874,,,,,,,,,,,,,,,,,,,,,,,
22967,3.729678091,22967,0.570994145,,,,,,,,,,,,,,,,,,,,,,,,22967,3.729678091,22967,-1.469788323,,,,,,,,,,,,,,,,,,,,,,,,22967,0.570994145,22967,-1.469788323,,,,,,,,,,,,,,,,,,,,,,,,22967,3.729678091,22967,1.125131116,,,,,,,,,,,,,,,,,,,,,,,,22967,0.570994145,22967,-0.320070024,,,,,,,,,,,,,,,,,,,,,,,,22967,-1.469788323,22967,1.125131116,,,,,,,,,,,,,,,,,,,,,,,
22970.3,3.673165982,22970.3,0.535861702,,,,,,,,,,,,,,,,,,,,,,,,22970.3,3.673165982,22970.3,-1.849746727,,,,,,,,,,,,,,,,,,,,,,,,22970.3,0.535861702,22970.3,-1.849746727,,,,,,,,,,,,,,,,,,,,,,,,22970.3,3.673165982,22970.3,1.122816703,,,,,,,,,,,,,,,,,,,,,,,,22970.3,0.535861702,22970.3,-0.478490243,,,,,,,,,,,,,,,,,,,,,,,,22970.3,-1.849746727,22970.3,1.122816703,,,,,,,,,,,,,,,,,,,,,,,
22973.7,3.7538623,22973.7,0.543282834,,,,,,,,,,,,,,,,,,,,,,,,22973.7,3.7538623,22973.7,-2.272125886,,,,,,,,,,,,,,,,,,,,,,,,22973.7,0.543282834,22973.7,-2.272125886,,,,,,,,,,,,,,,,,,,,,,,,22973.7,3.7538623,22973.7,1.140837078,,,,,,,,,,,,,,,,,,,,,,,,22973.7,0.543282834,22973.7,-0.333384226,,,,,,,,,,,,,,,,,,,,,,,,22973.7,-2.272125886,22973.7,1.140837078,,,,,,,,,,,,,,,,,,,,,,,
22977.1,3.674632792,22977.1,0.559615788,,,,,,,,,,,,,,,,,,,,,,,,22977.1,3.674632792,22977.1,-2.715430308,,,,,,,,,,,,,,,,,,,,,,,,22977.1,0.559615788,22977.1,-2.715430308,,,,,,,,,,,,,,,,,,,,,,,,22977.1,3.674632792,22977.1,1.108830852,,,,,,,,,,,,,,,,,,,,,,,,22977.1,0.559615788,22977.1,-0.514098949,,,,,,,,,,,,,,,,,,,,,,,,22977.1,-2.715430308,22977.1,1.108830852,,,,,,,,,,,,,,,,,,,,,,,
22980.4,3.63275111,22980.4,0.677104056,,,,,,,,,,,,,,,,,,,,,,,,22980.4,3.63275111,22980.4,-1.268806093,,,,,,,,,,,,,,,,,,,,,,,,22980.4,0.677104056,22980.4,-1.268806093,,,,,,,,,,,,,,,,,,,,,,,,22980.4,3.63275111,22980.4,1.147658336,,,,,,,,,,,,,,,,,,,,,,,,22980.4,0.677104056,22980.4,-0.4028161,,,,,,,,,,,,,,,,,,,,,,,,22980.4,-1.268806093,22980.4,1.147658336,,,,,,,,,,,,,,,,,,,,,,,
22983.8,3.730441263,22983.8,0.588668111,,,,,,,,,,,,,,,,,,,,,,,,22983.8,3.730441263,22983.8,-1.492242939,,,,,,,,,,,,,,,,,,,,,,,,22983.8,0.588668111,22983.8,-1.492242939,,,,,,,,,,,,,,,,,,,,,,,,22983.8,3.730441263,22983.8,1.133357122,,,,,,,,,,,,,,,,,,,,,,,,22983.8,0.588668111,22983.8,-0.501172192,,,,,,,,,,,,,,,,,,,,,,,,22983.8,-1.492242939,22983.8,1.133357122,,,,,,,,,,,,,,,,,,,,,,,
22987.2,3.712418281,22987.2,0.579511543,,,,,,,,,,,,,,,,,,,,,,,,22987.2,3.712418281,22987.2,-1.624902138,,,,,,,,,,,,,,,,,,,,,,,,22987.2,0.579511543,22987.2,-1.624902138,,,,,,,,,,,,,,,,,,,,,,,,22987.2,3.712418281,22987.2,1.153010602,,,,,,,,,,,,,,,,,,,,,,,,22987.2,0.579511543,22987.2,-0.348306694,,,,,,,,,,,,,,,,,,,,,,,,22987.2,-1.624902138,22987.2,1.153010602,,,,,,,,,,,,,,,,,,,,,,,
22990.5,3.670497758,22990.5,0.639746404,,,,,,,,,,,,,,,,,,,,,,,,22990.5,3.670497758,22990.5,-1.532476871,,,,,,,,,,,,,,,,,,,,,,,,22990.5,0.639746404,22990.5,-1.532476871,,,,,,,,,,,,,,,,,,,,,,,,22990.5,3.670497758,22990.5,1.147399308,,,,,,,,,,,,,,,,,,,,,,,,22990.5,0.639746404,22990.5,-0.332214646,,,,,,,,,,,,,,,,,,,,,,,,22990.5,-1.532476871,22990.5,1.147399308,,,,,,,,,,,,,,,,,,,,,,,
22993.9,3.713750342,22993.9,0.628060564,,,,,,,,,,,,,,,,,,,,,,,,22993.9,3.713750342,22993.9,NaN,,,,,,,,,,,,,,,,,,,,,,,,22993.9,0.628060564,22993.9,NaN,,,,,,,,,,,,,,,,,,,,,,,,22993.9,3.713750342,22993.9,1.155941263,,,,,,,,,,,,,,,,,,,,,,,,22993.9,0.628060564,22993.9,-0.474947336,,,,,,,,,,,,,,,,,,,,,,,,22993.9,NaN,22993.9,1.155941263,,,,,,,,,,,,,,,,,,,,,,,
22997.3,3.700111106,22997.3,0.588074476,,,,,,,,,,,,,,,,,,,,,,,,22997.3,3.700111106,22997.3,-1.444977863,,,,,,,,,,,,,,,,,,,,,,,,22997.3,0.588074476,22997.3,-1.444977863,,,,,,,,,,,,,,,,,,,,,,,,22997.3,3.700111106,22997.3,1.156218158,,,,,,,,,,,,,,,,,,,,,,,,22997.3,0.588074476,22997.3,-0.35741541,,,,,,,,,,,,,,,,,,,,,,,,22997.3,-1.444977863,22997.3,1.156218158,,,,,,,,,,,,,,,,,,,,,,,
23000.6,3.723266796,23000.6,0.531941066,,,,,,,,,,,,,,,,,,,,,,,,23000.6,3.723266796,23000.6,-0.923762747,,,,,,,,,,,,,,,,,,,,,,,,23000.6,0.531941066,23000.6,-0.923762747,,,,,,,,,,,,,,,,,,,,,,,,23000.6,3.723266796,23000.6,1.138320374,,,,,,,,,,,,,,,,,,,,,,,,23000.6,0.531941066,23000.6,-0.374919056,,,,,,,,,,,,,,,,,,,,,,,,23000.6,-0.923762747,23000.6,1.138320374,,,,,,,,,,,,,,,,,,,,,,,
23004,3.640865834,23004,0.589936625,,,,,,,,,,,,,,,,,,,,,,,,23004,3.640865834,23004,-2.727610727,,,,,,,,,,,,,,,,,,,,,,,,23004,0.589936625,23004,-2.727610727,,,,,,,,,,,,,,,,,,,,,,,,23004,3.640865834,23004,1.184735475,,,,,,,,,,,,,,,,,,,,,,,,23004,0.589936625,23004,-0.319665118,,,,,,,,,,,,,,,,,,,,,,,,23004,-2.727610727,23004,1.184735475,,,,,,,,,,,,,,,,,,,,,,,
23007.4,3.705385437,23007.4,0.609936283,,,,,,,,,,,,,,,,,,,,,,,,23007.4,3.705385437,23007.4,-3.642835516,,,,,,,,,,,,,,,,,,,,,,,,23007.4,0.609936283,23007.4,-3.642835516,,,,,,,,,,,,,,,,,,,,,,,,23007.4,3.705385437,23007.4,1.143370189,,,,,,,,,,,,,,,,,,,,,,,,23007.4,0.609936283,23007.4,-0.377076105,,,,,,,,,,,,,,,,,,,,,,,,23007.4,-3.642835516,23007.4,1.143370189,,,,,,,,,,,,,,,,,,,,,,,
23010.7,3.692047374,23010.7,0.409657986,,,,,,,,,,,,,,,,,,,,,,,,23010.7,3.692047374,23010.7,-1.874958413,,,,,,,,,,,,,,,,,,,,,,,,23010.7,0.409657986,23010.7,-1.874958413,,,,,,,,,,,,,,,,,,,,,,,,23010.7,3.692047374,23010.7,1.14204665,,,,,,,,,,,,,,,,,,,,,,,,23010.7,0.409657986,23010.7,-0.714379401,,,,,,,,,,,,,,,,,,,,,,,,23010.7,-1.874958413,23010.7,1.14204665,,,,,,,,,,,,,,,,,,,,,,,
23014.1,3.651770795,23014.1,0.691787561,,,,,,,,,,,,,,,,,,,,,,,,23014.1,3.651770795,23014.1,-4.298645026,,,,,,,,,,,,,,,,,,,,,,,,23014.1,0.691787561,23014.1,-4.298645026,,,,,,,,,,,,,,,,,,,,,,,,23014.1,3.651770795,23014.1,1.170892265,,,,,,,,,,,,,,,,,,,,,,,,23014.1,0.691787561,23014.1,-0.457044485,,,,,,,,,,,,,,,,,,,,,,,,23014.1,-4.298645026,23014.1,1.170892265,,,,,,,,,,,,,,,,,,,,,,,
23017.5,3.704233751,23017.5,0.605419728,,,,,,,,,,,,,,,,,,,,,,,,23017.5,3.704233751,23017.5,-1.753144633,,,,,,,,,,,,,,,,,,,,,,,,23017.5,0.605419728,23017.5,-1.753144633,,,,,,,,,,,,,,,,,,,,,,,,23017.5,3.704233751,23017.5,1.111570013,,,,,,,,,,,,,,,,,,,,,,,,23017.5,0.605419728,23017.5,-0.437467839,,,,,,,,,,,,,,,,,,,,,,,,23017.5,-1.753144633,23017.5,1.111570013,,,,,,,,,,,,,,,,,,,,,,,
23020.8,3.672037171,23020.8,0.680775889,,,,,,,,,,,,,,,,,,,,,,,,23020.8,3.672037171,23020.8,-1.74375025,,,,,,,,,,,,,,,,,,,,,,,,23020.8,0.680775889,23020.8,-1.74375025,,,,,,,,,,,,,,,,,,,,,,,,23020.8,3.672037171,23020.8,1.108375935,,,,,,,,,,,,,,,,,,,,,,,,23020.8,0.680775889,23020.8,-0.307921954,,,,,,,,,,,,,,,,,,,,,,,,23020.8,-1.74375025,23020.8,1.108375935,,,,,,,,,,,,,,,,,,,,,,,
23024.2,3.737222875,23024.2,0.58002466,,,,,,,,,,,,,,,,,,,,,,,,23024.2,3.737222875,23024.2,-1.566556185,,,,,,,,,,,,,,,,,,,,,,,,23024.2,0.58002466,23024.2,-1.566556185,,,,,,,,,,,,,,,,,,,,,,,,23024.2,3.737222875,23024.2,1.122202262,,,,,,,,,,,,,,,,,,,,,,,,23024.2,0.58002466,23024.2,-0.404177278,,,,,,,,,,,,,,,,,,,,,,,,23024.2,-1.566556185,23024.2,1.122202262,,,,,,,,,,,,,,,,,,,,,,,
23027.6,3.678747104,23027.6,0.562665087,,,,,,,,,,,,,,,,,,,,,,,,23027.6,3.678747104,23027.6,-1.280458899,,,,,,,,,,,,,,,,,,,,,,,,23027.6,0.562665087,23027.6,-1.280458899,,,,,,,,,,,,,,,,,,,,,,,,23027.6,3.678747104,23027.6,1.153510526,,,,,,,,,,,,,,,,,,,,,,,,23027.6,0.562665087,23027.6,-0.617682816,,,,,,,,,,,,,,,,,,,,,,,,23027.6,-1.280458899,23027.6,1.153510526,,,,,,,,,,,,,,,,,,,,,,,
23030.9,3.676046458,23030.9,0.657640492,,,,,,,,,,,,,,,,,,,,,,,,23030.9,3.676046458,23030.9,-2.151762203,,,,,,,,,,,,,,,,,,,,,,,,23030.9,0.657640492,23030.9,-2.151762203,,,,,,,,,,,,,,,,,,,,,,,,23030.9,3.676046458,23030.9,1.18133095,,,,,,,,,,,,,,,,,,,,,,,,23030.9,0.657640492,23030.9,-0.367437713,,,,,,,,,,,,,,,,,,,,,,,,23030.9,-2.151762203,23030.9,1.18133095,,,,,,,,,,,,,,,,,,,,,,,
23034.3,3.692577594,23034.3,0.647130943,,,,,,,,,,,,,,,,,,,,,,,,23034.3,3.692577594,23034.3,-0.937681922,,,,,,,,,,,,,,,,,,,,,,,,23034.3,0.647130943,23034.3,-0.937681922,,,,,,,,,,,,,,,,,,,,,,,,23034.3,3.692577594,23034.3,1.111459622,,,,,,,,,,,,,,,,,,,,,,,,23034.3,0.647130943,23034.3,-0.466834054,,,,,,,,,,,,,,,,,,,,,,,,23034.3,-0.937681922,23034.3,1.111459622,,,,,,,,,,,,,,,,,,,,,,,
23037.7,3.665874265,23037.7,0.635539631,,,,,,,,,,,,,,,,,,,,,,,,23037.7,3.665874265,23037.7,-1.300980777,,,,,,,,,,,,,,,,,,,,,,,,23037.7,0.635539631,23037.7,-1.300980777,,,,,,,,,,,,,,,,,,,,,,,,23037.7,3.665874265,23037.7,1.125090414,,,,,,,,,,,,,,,,,,,,,,,,23037.7,0.635539631,23037.7,-0.273366038,,,,,,,,,,,,,,,,,,,,,,,,23037.7,-1.300980777,23037.7,1.125090414,,,,,,,,,,,,,,,,,,,,,,,
23041,3.743917566,23041,0.543207033,,,,,,,,,,,,,,,,,,,,,,,,23041,3.743917566,23041,-2.315324119,,,,,,,,,,,,,,,,,,,,,,,,23041,0.543207033,23041,-2.315324119,,,,,,,,,,,,,,,,,,,,,,,,23041,3.743917566,23041,1.146545732,,,,,,,,,,,,,,,,,,,,,,,,23041,0.543207033,23041,-0.42592618,,,,,,,,,,,,,,,,,,,,,,,,23041,-2.315324119,23041,1.146545732,,,,,,,,,,,,,,,,,,,,,,,
23044.4,3.741104796,23044.4,0.568413499,,,,,,,,,,,,,,,,,,,,,,,,23044.4,3.741104796,23044.4,-1.850131475,,,,,,,,,,,,,,,,,,,,,,,,23044.4,0.568413499,23044.4,-1.850131475,,,,,,,,,,,,,,,,,,,,,,,,23044.4,3.741104796,23044.4,1.125449146,,,,,,,,,,,,,,,,,,,,,,,,23044.4,0.568413499,23044.4,-0.370018359,,,,,,,,,,,,,,,,,,,,,,,,23044.4,-1.850131475,23044.4,1.125449146,,,,,,,,,,,,,,,,,,,,,,,
23047.7,3.8157591,23047.7,0.429106871,,,,,,,,,,,,,,,,,,,,,,,,23047.7,3.8157591,23047.7,-1.992430165,,,,,,,,,,,,,,,,,,,,,,,,23047.7,0.429106871,23047.7,-1.992430165,,,,,,,,,,,,,,,,,,,,,,,,23047.7,3.8157591,23047.7,1.122421421,,,,,,,,,,,,,,,,,,,,,,,,23047.7,0.429106871,23047.7,-0.530149897,,,,,,,,,,,,,,,,,,,,,,,,23047.7,-1.992430165,23047.7,1.122421421,,,,,,,,,,,,,,,,,,,,,,,
23051.1,3.638786428,23051.1,0.580297997,,,,,,,,,,,,,,,,,,,,,,,,23051.1,3.638786428,23051.1,-1.417965705,,,,,,,,,,,,,,,,,,,,,,,,23051.1,0.580297997,23051.1,-1.417965705,,,,,,,,,,,,,,,,,,,,,,,,23051.1,3.638786428,23051.1,1.131237838,,,,,,,,,,,,,,,,,,,,,,,,23051.1,0.580297997,23051.1,-0.507633283,,,,,,,,,,,,,,,,,,,,,,,,23051.1,-1.417965705,23051.1,1.131237838,,,,,,,,,,,,,,,,,,,,,,,
23054.5,3.705029096,23054.5,0.559254059,,,,,,,,,,,,,,,,,,,,,,,,23054.5,3.705029096,23054.5,-2.027642046,,,,,,,,,,,,,,,,,,,,,,,,23054.5,0.559254059,23054.5,-2.027642046,,,,,,,,,,,,,,,,,,,,,,,,23054.5,3.705029096,23054.5,1.1404872,,,,,,,,,,,,,,,,,,,,,,,,23054.5,0.559254059,23054.5,-0.457424847,,,,,,,,,,,,,,,,,,,,,,,,23054.5,-2.027642046,23054.5,1.1404872,,,,,,,,,,,,,,,,,,,,,,,
23057.8,3.685745102,23057.8,0.683239102,,,,,,,,,,,,,,,,,,,,,,,,23057.8,3.685745102,23057.8,-1.208678695,,,,,,,,,,,,,,,,,,,,,,,,23057.8,0.683239102,23057.8,-1.208678695,,,,,,,,,,,,,,,,,,,,,,,,23057.8,3.685745102,23057.8,1.140514354,,,,,,,,,,,,,,,,,,,,,,,,23057.8,0.683239102,23057.8,-0.311436158,,,,,,,,,,,,,,,,,,,,,,,,23057.8,-1.208678695,23057.8,1.140514354,,,,,,,,,,,,,,,,,,,,,,,
23061.2,3.700965378,23061.2,0.535518236,,,,,,,,,,,,,,,,,,,,,,,,23061.2,3.700965378,23061.2,-1.310786809,,,,,,,,,,,,,,,,,,,,,,,,23061.2,0.535518236,23061.2,-1.310786809,,,,,,,,,,,,,,,,,,,,,,,,23061.2,3.700965378,23061.2,1.131153463,,,,,,,,,,,,,,,,,,,,,,,,23061.2,0.535518236,23061.2,-0.431537348,,,,,,,,,,,,,,,,,,,,,,,,23061.2,-1.310786809,23061.2,1.131153463,,,,,,,,,,,,,,,,,,,,,,,
23064.6,3.690416733,23064.6,0.590868331,,,,,,,,,,,,,,,,,,,,,,,,23064.6,3.690416733,23064.6,-1.747307707,,,,,,,,,,,,,,,,,,,,,,,,23064.6,0.590868331,23064.6,-1.747307707,,,,,,,,,,,,,,,,,,,,,,,,23064.6,3.690416733,23064.6,1.121398968,,,,,,,,,,,,,,,,,,,,,,,,23064.6,0.590868331,23064.6,-0.432338126,,,,,,,,,,,,,,,,,,,,,,,,23064.6,-1.747307707,23064.6,1.121398968,,,,,,,,,,,,,,,,,,,,,,,
23067.9,3.768390294,23067.9,0.492057637,,,,,,,,,,,,,,,,,,,,,,,,23067.9,3.768390294,23067.9,-1.555635206,,,,,,,,,,,,,,,,,,,,,,,,23067.9,0.492057637,23067.9,-1.555635206,,,,,,,,,,,,,,,,,,,,,,,,23067.9,3.768390294,23067.9,1.112167095,,,,,,,,,,,,,,,,,,,,,,,,23067.9,0.492057637,23067.9,-0.441274561,,,,,,,,,,,,,,,,,,,,,,,,23067.9,-1.555635206,23067.9,1.112167095,,,,,,,,,,,,,,,,,,,,,,,
23071.3,3.714362013,23071.3,0.494755154,,,,,,,,,,,,,,,,,,,,,,,,23071.3,3.714362013,23071.3,-1.504077397,,,,,,,,,,,,,,,,,,,,,,,,23071.3,0.494755154,23071.3,-1.504077397,,,,,,,,,,,,,,,,,,,,,,,,23071.3,3.714362013,23071.3,1.136865888,,,,,,,,,,,,,,,,,,,,,,,,23071.3,0.494755154,23071.3,-0.562034169,,,,,,,,,,,,,,,,,,,,,,,,23071.3,-1.504077397,23071.3,1.136865888,,,,,,,,,,,,,,,,,,,,,,,
23074.7,3.730572711,23074.7,0.637980799,,,,,,,,,,,,,,,,,,,,,,,,23074.7,3.730572711,23074.7,-2.40356101,,,,,,,,,,,,,,,,,,,,,,,,23074.7,0.637980799,23074.7,-2.40356101,,,,,,,,,,,,,,,,,,,,,,,,23074.7,3.730572711,23074.7,1.181614044,,,,,,,,,,,,,,,,,,,,,,,,23074.7,0.637980799,23074.7,-0.289567087,,,,,,,,,,,,,,,,,,,,,,,,23074.7,-2.40356101,23074.7,1.181614044,,,,,,,,,,,,,,,,,,,,,,,
23078,3.691581428,23078,0.691705219,,,,,,,,,,,,,,,,,,,,,,,,23078,3.691581428,23078,-1.454875625,,,,,,,,,,,,,,,,,,,,,,,,23078,0.691705219,23078,-1.454875625,,,,,,,,,,,,,,,,,,,,,,,,23078,3.691581428,23078,1.157498493,,,,,,,,,,,,,,,,,,,,,,,,23078,0.691705219,23078,-0.348066569,,,,,,,,,,,,,,,,,,,,,,,,23078,-1.454875625,23078,1.157498493,,,,,,,,,,,,,,,,,,,,,,,
23081.4,3.700456526,23081.4,0.789946564,,,,,,,,,,,,,,,,,,,,,,,,23081.4,3.700456526,23081.4,-1.338285142,,,,,,,,,,,,,,,,,,,,,,,,23081.4,0.789946564,23081.4,-1.338285142,,,,,,,,,,,,,,,,,,,,,,,,23081.4,3.700456526,23081.4,1.129504237,,,,,,,,,,,,,,,,,,,,,,,,23081.4,0.789946564,23081.4,-0.194858837,,,,,,,,,,,,,,,,,,,,,,,,23081.4,-1.338285142,23081.4,1.129504237,,,,,,,,,,,,,,,,,,,,,,,
23084.8,3.712159765,23084.8,0.658158189,,,,,,,,,,,,,,,,,,,,,,,,23084.8,3.712159765,23084.8,-1.355262252,,,,,,,,,,,,,,,,,,,,,,,,23084.8,0.658158189,23084.8,-1.355262252,,,,,,,,,,,,,,,,,,,,,,,,23084.8,3.712159765,23084.8,1.147513225,,,,,,,,,,,,,,,,,,,,,,,,23084.8,0.658158189,23084.8,-0.290551515,,,,,,,,,,,,,,,,,,,,,,,,23084.8,-1.355262252,23084.8,1.147513225,,,,,,,,,,,,,,,,,,,,,,,
