depth,Si,S,K,Ca,Ti,Mn,Fe,Zn,Br,Rb,Sr,Mo inc,Mo coh
538.3,0.369544373,0.186470719,0.957897034,0.788961873,0.967627826,1.07530545,7.27924183,0.574976407,0.292535647,1.022488132,1.298514232,5.318816515,3.058406091
538.5,0.379626408,0.187798271,0.957587046,0.79945235,0.972244369,1.083124948,7.289536832,0.548256543,0.267935748,1.010616303,1.320905288,5.306847906,3.063160115
538.7,0.351767633,0.205949721,0.990977598,0.768999513,0.938845964,1.098513752,7.277919082,0.575551815,0.296327794,1.018539077,1.352447953,5.315615457,3.059887557
538.9,0.360329828,0.182943972,0.964741903,0.770620262,0.94492628,1.11770582,7.366218754,0.534864436,0.314203208,1.013291498,1.192401975,5.293632971,2.983444033
539.1,0.37226083,0.1686673,0.968559543,0.802183378,0.99118042,1.09173101,7.313120522,0.525128554,0.341704068,0.994608144,1.250242139,5.309836666,3.022211863
539.3,0.350757345,0.174117846,0.975789978,0.729596152,0.920004902,1.125205889,7.391559765,0.511441557,0.292381529,1.046898125,1.280119399,5.21177933,3.021415163
539.5,0.3243205,0.171189146,0.975481813,0.685450242,0.875433764,1.136725472,7.423075325,0.536645263,0.321129982,1.036499874,1.130296926,5.271042149,2.931340136
539.7,0.328535273,0.192764357,0.983727149,0.682055771,0.857109383,1.167659501,7.385134037,0.52783075,0.3998655,1.003558273,1.116821181,5.319093375,2.943158136
539.9,0.32556716,0.171965075,0.96472116,0.746913997,0.915142239,1.143523801,7.368390012,0.547151565,0.377329416,0.995987271,1.15602249,5.317343537,2.960423436
540.1,0.328276047,0.196519888,0.978816227,0.729438107,0.911734051,1.136291423,7.309128325,0.530697451,0.337146546,0.997081528,1.22657903,5.345634984,2.996624045
540.3,0.338587306,0.178140559,0.976311829,0.719292332,0.870133002,1.14232998,7.377931915,0.533643882,0.344666558,1.024799775,1.152177834,5.287316132,2.981836943
540.5,0.342786457,0.17968928,0.960318685,0.750031761,0.920859554,1.134329275,7.452511606,0.545055108,0.285282895,0.97288816,1.162373841,5.227650661,2.929564243
540.7,0.364425758,0.157800982,0.902639508,0.808606104,0.998682389,1.056331209,7.17293928,0.492733409,0.296493854,0.926565561,1.344118257,5.451976704,3.11117001
540.9,0.359522432,0.215131421,0.906746151,0.815643254,1.005302784,1.093676633,7.114307313,0.50076785,0.340829564,0.98613653,1.375436879,5.474802872,3.140180142
541.1,0.319558106,0.164565507,0.964236058,0.758808438,0.913811305,1.130342762,7.306135753,0.525514437,0.294266514,1.027543402,1.234573183,5.338060492,3.015677695
541.3,0.382755557,0.18853903,0.954157465,0.779472274,0.972872607,1.10382637,7.323888062,0.529860367,0.245051453,0.994623303,1.260932281,5.31245897,3.009265004
541.5,0.348018359,0.177855151,0.970847903,0.771095747,0.939771975,1.118520877,7.425547215,0.542993132,0.270638508,0.979089176,1.216048914,5.209246387,2.968231764
541.7,0.374678578,0.162141263,0.988268312,0.803360783,0.999677769,1.11312922,7.360659158,0.556911824,0.320015464,1.006785689,1.315610262,5.218471161,3.014178161
541.9,0.379574823,0.194785531,1.011061337,0.767361642,0.941643384,1.139164725,7.415206206,0.572217299,0.325784657,1.03910641,1.248575341,5.179647725,2.976558856
542.1,0.368444658,0.175714222,1.000887277,0.765372629,0.953228972,1.133589159,7.407764241,0.558368433,0.321244396,1.039458645,1.276001011,5.183326761,2.975688284
542.3,0.369237589,0.186239304,0.978403711,0.803613682,0.97012022,1.107557745,7.352337476,0.5367742,0.250689531,1.00839308,1.315345171,5.239207024,3.021800151
542.5,0.353977729,0.18130353,1.00638781,0.769628723,0.915715672,1.149357407,7.38542436,0.562153849,0.255766466,1.028143144,1.204119051,5.24214946,2.987221452
542.7,0.343791389,0.197679542,1.011777919,0.716218085,0.874120936,1.151478293,7.485253478,0.523163992,0.358835034,1.0458687,1.101433123,5.192508831,2.91639797
542.9,0.344808023,0.180898411,0.988744641,0.734197139,0.939363211,1.126649255,7.437923347,0.560141046,0.271423359,1.038073961,1.161292495,5.207923853,2.944058815
543.1,0.357377077,0.163013478,1.010486351,0.757508566,0.914910877,1.111827808,7.403654672,0.546915685,0.224698573,1.049903616,1.197136733,5.226291937,2.992224403
543.3,0.352068572,0.180465658,1.032467724,0.729343274,0.936343732,1.097286842,7.446340458,0.581928576,0.267915848,1.023483405,1.122902772,5.220438147,2.941984313
543.5,0.327081312,0.16291334,0.979656501,0.711620816,0.89652605,1.135137587,7.435722289,0.563476784,0.283043751,1.027647788,1.112100033,5.253313994,2.929197944
543.7,0.325429527,0.156862126,0.947598418,0.734617883,0.900088979,1.117247445,7.415903687,0.548866008,0.315310062,0.998347724,1.166959278,5.261205044,2.969818665
543.9,0.330436943,0.209229164,0.963293232,0.734405193,0.926625384,1.096552091,7.312546006,0.565201413,0.281552092,1.041774378,1.191407342,5.332891884,3.032074381
544.1,0.310481169,0.141205931,0.989314736,0.699999877,0.850472324,1.090326034,7.523949537,0.556281211,0.315746061,1.036890642,0.979105475,5.181560375,2.89974094
544.3,0.314560911,0.16469049,0.97234393,0.721939117,0.901025549,1.116385523,7.373157236,0.494748744,0.356477318,1.00135523,1.148614045,5.327790058,2.962536191
544.5,0.331206307,0.177528307,0.906277632,0.753766549,0.937164571,1.107406753,7.322212622,0.505753878,0.318338976,0.931760854,1.24171694,5.355729412,3.00204409
544.7,0.372992074,0.17697713,0.914437155,0.835671533,0.986013554,1.05532606,7.144251359,0.504372184,0.329716051,0.944799333,1.341452654,5.460456996,3.124815848
544.9,0.353945153,0.143899168,0.964321281,0.780357284,0.938843283,1.09582468,7.314280655,0.510960259,0.33413333,1.006180053,1.24571862,5.341515657,3.016052409
545.1,0.350976924,0.188504847,0.977424701,0.748275037,0.901319415,1.122695186,7.380426447,0.552038961,0.369071758,1.014796235,1.227592478,5.265489447,2.955609895
545.3,0.361616547,0.177698164,0.924505275,0.805172196,0.992262332,1.06593797,7.244087497,0.472982504,0.232880487,0.952168124,1.295935554,5.406095898,3.052270774
545.5,0.363448094,0.174986549,0.96242602,0.795089062,0.972363378,1.101633388,7.31742741,0.520703377,0.289260659,0.966394804,1.281723172,5.31856158,3.011232818
545.7,0.373946659,0.169062955,0.948100574,0.849264614,1.006230702,1.097962242,7.260892711,0.525408601,0.252701176,0.99137911,1.338521116,5.335943692,3.05182952
545.9,0.353196111,0.15001388,0.963780403,0.791115567,0.9428696,1.127012107,7.330584099,0.569604951,0.290424372,0.997391786,1.300453412,5.264590766,3.012684199
546.1,0.39388034,0.174793232,0.9666056,0.835984181,1.012547583,1.079618159,7.213100971,0.491048155,0.222253322,1.02707864,1.382887507,5.36806402,3.087701073
546.3,0.357380932,0.18642116,0.978006746,0.784760289,0.978547729,1.116395756,7.314054668,0.531444308,0.33390324,1.013092155,1.274445198,5.296371127,3.029480338
546.5,0.346618686,0.172941252,0.989787398,0.762240139,0.916788845,1.132852207,7.442161712,0.543459457,0.371924225,1.038138705,1.204678611,5.176252114,2.935228806
546.7,0.386489095,0.19967248,0.984075297,0.811462601,0.995195145,1.092165613,7.314295549,0.566831577,0.288071963,1.016626643,1.382197351,5.247236592,3.038679844
546.9,0.364824648,0.166929826,0.994033508,0.778314327,0.946768845,1.120108396,7.429061651,0.531635649,0.311881174,1.019901519,1.242102162,5.186584296,2.97544764
547.1,0.391551269,0.185216619,0.973738838,0.832678802,0.991732578,1.092523969,7.37349515,0.554853683,0.284584883,0.949092536,1.383799803,5.199176229,3.015929078
547.3,0.381396473,0.183818871,0.982872472,0.833593752,0.995935324,1.108642683,7.364268966,0.562227378,0.238964532,0.999744858,1.34326198,5.202528702,3.023191801
547.5,0.3679711,0.141463231,0.993740425,0.781978897,0.970987204,1.121391352,7.423483301,0.531133195,0.336110245,1.014394497,1.26311541,5.196868122,2.963466541
547.7,0.403549982,0.182726222,0.995092561,0.822566519,0.988739876,1.129302434,7.356301959,0.564506267,0.285782785,1.008489583,1.324657004,5.227491204,2.986757618
547.9,0.377794406,0.15550127,1.015601216,0.769895993,0.948860626,1.164743921,7.421932347,0.564435869,0.259538761,1.049586827,1.217215706,5.208606791,2.932787734
548.1,0.383909137,0.187536274,0.99654329,0.79431154,0.970598447,1.149594976,7.348655547,0.53473273,0.366246075,1.001700611,1.223957598,5.270775717,2.998235263
548.3,0.397207267,0.167218497,0.983091702,0.842654134,0.970251619,1.110194671,7.245136965,0.562037507,0.262949546,1.019563385,1.354116328,5.343560101,3.039989192
548.5,0.346135301,0.185755695,0.965049386,0.77418843,0.909135201,1.139901554,7.340886987,0.552227749,0.321241408,1.001362506,1.212824376,5.321350422,2.981803772
548.7,0.350466858,0.155881725,0.946346696,0.77705617,0.932617321,1.130280558,7.366788334,0.522604403,0.274579352,1.00154247,1.167510312,5.32913412,2.947699062
548.9,0.445450347,0.170144377,0.885071402,0.930683984,1.09156523,1.024802417,7.009450011,0.494987867,0.379445228,0.912166234,1.56608499,5.507080001,3.191500729
549.1,0.470915506,0.186531354,0.841710595,1.033447708,1.153242639,0.949127627,6.726152544,0.499956506,0.339676204,0.8749096,1.772358153,5.663745971,3.324015262
549.3,0.452756194,0.196348723,0.854324719,1.049604864,1.132098151,0.986520986,6.879193691,0.510727663,0.191499858,0.906861344,1.630303011,5.604631865,3.220008095
549.5,0.36959,0.15967336,0.916644757,0.829799261,0.99295178,1.060119191,7.081679321,0.477853161,0.336651712,0.955511577,1.380387294,5.53178575,3.129481311
549.7,0.397751993,0.187654714,0.948017636,0.811008176,0.98122896,1.076319801,7.235822307,0.537521135,0.300590618,0.999871159,1.300638391,5.387070387,3.053138139
549.9,0.358408974,0.188260303,0.969914934,0.738634811,0.881474002,1.134166656,7.407551799,0.510963429,0.295095463,0.991985428,1.159477566,5.274983644,2.956845221
550.1,0.334854615,0.152620397,0.952608309,0.747146872,0.905845273,1.11635794,7.450346744,0.512805787,0.33196373,0.972633794,1.128522958,5.243280273,2.936724093
550.3,0.372813958,0.171339221,0.961337113,0.761148591,0.945331105,1.105389894,7.383058547,0.517394634,0.330607622,0.987549373,1.211072011,5.286914934,2.965110372
550.5,0.372854897,0.162702227,0.953557031,0.800815776,0.937116718,1.086342257,7.265177666,0.520778323,0.316626092,0.987606022,1.279718089,5.376214547,3.014165802
550.7,0.384188101,0.181209725,0.949398805,0.760239267,0.925157845,1.121644744,7.32545109,0.5267407,0.310410907,0.9621523,1.224427631,5.350780115,2.978331441
550.9,0.409016742,0.19286411,0.950525735,0.855086579,1.029045234,1.075326926,7.178389928,0.513779939,0.275699786,0.930946827,1.416241297,5.416226659,3.07535537
551.1,0.460332296,0.158183722,0.890222725,0.978911562,1.131732399,1.012966518,6.928075694,0.505082196,0.327300813,0.924901452,1.591815807,5.54604358,3.238060773
551.3,0.447847297,0.188346678,0.845545405,0.972284001,1.117941368,0.986612331,6.875114456,0.507811103,0.302349108,0.928812336,1.610506006,5.619389818,3.245697691
551.5,0.405529886,0.20428543,0.913301834,0.85355203,1.00616484,1.072931228,7.106627207,0.537042149,0.314684538,0.973017329,1.407500505,5.488790802,3.115615318
551.7,0.360258037,0.178054527,0.951592759,0.797216651,0.918211675,1.107486276,7.277275429,0.511906765,0.304085995,0.985686339,1.266619467,5.376391747,3.018268237
551.9,0.342283885,0.189929595,0.955596161,0.762654095,0.871924163,1.121292314,7.341486734,0.511635118,0.386110721,0.980249587,1.153845028,5.360777091,2.964265396
552.1,0.31246555,0.183145436,0.964309065,0.687676153,0.837493422,1.166172014,7.427263749,0.517252964,0.377303222,0.99880247,1.054930488,5.307346957,2.898718682
552.3,0.353389928,0.15804078,0.950209604,0.707811736,0.886361477,1.130431772,7.32752939,0.49781787,0.357042634,0.960987053,1.127630558,5.398380705,2.958618971
552.5,0.385461493,0.191355718,0.910874399,0.819085524,1.022335168,1.1105672,7.250751772,0.490203155,0.342667324,0.955489749,1.312204146,5.398646135,3.020941202
552.7,0.453785554,0.174219878,0.873714456,0.982613356,1.136080274,1.000519628,6.77186564,0.479712444,0.301428789,0.906696341,1.675918688,5.671453761,3.301205815
552.9,0.381498121,0.188501396,0.932745755,0.84947189,0.99095748,1.073620849,7.017389972,0.518313924,0.331403955,0.955366819,1.358246308,5.597917331,3.13757448
553.1,0.407726176,0.21326648,0.917870185,0.830659733,1.017259603,1.119166724,7.251510078,0.527264576,0.32387038,0.979921836,1.326676492,5.374080425,3.023719949
553.3,0.434451696,0.188807528,0.927799665,0.91425293,1.107892893,1.04900248,6.973001989,0.506623762,0.297901765,0.97483751,1.477049392,5.554516238,3.183079084
553.5,0.415180493,0.160050228,0.974916989,0.863649414,1.031223988,1.124155857,7.185469998,0.565705802,0.335034655,1.021082686,1.370133927,5.364535182,3.089413954
553.7,0.388142817,0.172130144,0.993119862,0.756408374,0.917328193,1.178432389,7.298862584,0.577885435,0.328586833,1.040451233,1.228301506,5.327369158,3.013437334
553.9,0.358925439,0.169471405,0.974902368,0.758337131,0.930733653,1.171088431,7.320886704,0.517155502,0.284923197,1.024797302,1.168320819,5.345570908,2.997369172
554.1,0.350573715,0.15844705,1.009936213,0.73329152,0.905690912,1.184255182,7.374418805,0.550220322,0.385994722,1.024294304,1.129143012,5.285155467,2.942633019
554.3,0.394958419,0.171442095,0.981257576,0.831948143,1.01679326,1.112584672,7.247004184,0.562976072,0.353061003,1.005938752,1.340921596,5.321829712,3.050989204
554.5,0.423030089,0.174245615,0.969606097,0.902937705,1.053641579,1.118274575,7.108947268,0.579450474,0.363295164,1.033532883,1.433942213,5.406587867,3.135880069
554.7,0.395732765,0.17151229,1.006435611,0.783150566,0.956541223,1.179438747,7.320240309,0.575971281,0.374767756,1.039758446,1.266476431,5.264009937,3.013754532
554.9,0.373871008,0.177306847,1.022607778,0.796131243,0.963285906,1.161878929,7.270917477,0.584601075,0.347876863,1.043468622,1.269290561,5.318045466,3.035004337
555.1,0.359632175,0.184184726,1.025576674,0.763269083,0.893325135,1.179772491,7.338898239,0.571846062,0.318505648,1.032076259,1.182740997,5.290858397,2.986100545
555.3,0.347590988,0.175594046,0.989422202,0.762215535,0.919274809,1.193396582,7.357125878,0.546148665,0.276428805,1.021176414,1.221842858,5.276101521,2.979676719
555.5,0.443680724,0.19691827,0.943600678,0.944877872,1.110601804,1.084142023,7.023283286,0.527719589,0.29561286,0.934412911,1.51623336,5.472860879,3.189146445
555.7,0.393831508,0.195388407,0.980003869,0.820138829,0.99422516,1.146042324,7.214828382,0.575108678,0.23185218,1.014508863,1.315138634,5.365118245,3.077814153
555.9,0.387877625,0.182537092,0.992115819,0.789009555,0.963604769,1.149300517,7.214787735,0.533618034,0.271623886,1.028626917,1.242686715,5.410323982,3.058601161
556.1,0.36345344,0.15804429,0.978885252,0.768932832,0.934374899,1.156320561,7.274025396,0.53712592,0.378146592,1.003576856,1.188774451,5.38466282,3.02309399
556.3,0.363197466,0.14873796,1.009689643,0.745242157,0.930998695,1.175876818,7.36301671,0.588815275,0.343575701,1.025508199,1.190666548,5.268545507,2.995912444
556.5,0.362823769,0.180046154,1.008428182,0.740018191,0.92742113,1.170282428,7.340414449,0.548602256,0.322994677,1.000976136,1.215256535,5.289502067,2.999803355
556.7,0.349836096,0.170089354,0.991373063,0.762156932,0.939695144,1.166491934,7.358406568,0.555119261,0.304371902,1.034691692,1.204603778,5.283670559,2.978378699
556.9,0.372775124,0.196492772,1.029744647,0.754131934,0.927184055,1.176674446,7.411825838,0.576484309,0.347441356,1.036839351,1.186738157,5.185516401,2.967936523
557.1,0.375904307,0.180475016,1.033384081,0.768226052,0.90300338,1.169196066,7.357286146,0.595718541,0.263046785,1.020762123,1.209390978,5.261074297,2.994355221
557.3,0.359014713,0.18995614,1.01784928,0.728162198,0.862212993,1.175601551,7.406991924,0.526164418,0.3187979,1.033823747,1.121479803,5.278820557,2.931656399
557.5,0.346770717,0.176550411,1.002909455,0.717316612,0.863910113,1.18386848,7.408520895,0.5386855,0.402321681,1.013580674,1.108853252,5.275799601,2.930701191
557.7,0.35400883,0.206066131,1.029944689,0.712942281,0.873354521,1.191926986,7.448750382,0.540659376,0.328129533,1.030330653,1.10251096,5.23412955,2.921491621
557.9,0.388973311,0.185313713,1.010828519,0.771844985,0.934235864,1.168553727,7.327437765,0.569065544,0.28130767,1.021359542,1.2265299,5.287127204,3.008704003
558.1,0.338158607,0.181585905,0.998254783,0.737440255,0.871414784,1.177501094,7.333075556,0.553923889,0.330383807,1.025226483,1.157887455,5.341939753,2.969956077
558.3,0.391974539,0.163579435,0.965337762,0.79683558,0.960047709,1.124902398,7.208675585,0.517450432,0.338568769,0.973706613,1.25798792,5.421273448,3.073041515
558.5,0.369670179,0.181792793,0.940942355,0.768813735,0.944535591,1.133401888,7.237179982,0.527669043,0.231027099,1.007843896,1.22491115,5.429916701,3.047348288
558.7,0.333288034,0.186446141,0.994158697,0.689415392,0.819476538,1.169703876,7.448666004,0.516755861,0.265466356,0.992886377,1.064540527,5.269626585,2.925562973
558.9,0.376631944,0.177136437,1.000075989,0.745522243,0.888813438,1.148188831,7.336797985,0.553108346,0.343499325,1.006347651,1.21357852,5.312401419,2.999655974
559.1,0.328393231,0.183092241,0.988464569,0.706096396,0.850638465,1.177946515,7.378027085,0.542469338,0.31537505,1.024134527,1.108298174,5.312250393,2.963473425
559.3,0.340330917,0.168976307,0.989866384,0.705679492,0.851253784,1.173935903,7.31960003,0.563445259,0.37784251,0.984555684,1.129821317,5.382303278,2.969789274
559.5,0.310281193,0.161547295,0.981924828,0.683294335,0.830849837,1.189201245,7.355639173,0.496802376,0.339661848,1.014211286,1.060162329,5.385438433,2.944396648
559.7,0.377486258,0.170335611,0.961333973,0.771616747,0.950829238,1.121643466,7.240612157,0.515522445,0.277332718,0.950287404,1.276357468,5.40343053,3.04564713
559.9,0.372236497,0.193384114,0.942460453,0.785913826,0.944013483,1.109743052,7.122053679,0.494692243,0.299934332,0.95940553,1.260402571,5.548280413,3.089547309
