depth,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Br,Rb,Sr,Zr,Ba,Mo inc,Mo coh
283.1,0.701583178,0.107997171,0.080821587,1.134855933,1.257230229,1.373379647,0.415872568,1.110209815,8.077139652,0.422151716,0.297512406,0.056494207,0.795793052,1.314793358,0.892066315,0.340542067,4.069259483,2.298349692
283.2,0.693954943,0.078112339,0.033461768,1.156914982,1.24764383,1.372297026,0.409082242,1.101051542,8.147439396,0.386220054,0.247698912,0.006914086,0.789648165,1.272133526,0.868959368,0.314989923,4.003460039,2.23857967
283.3,0.712540515,0.028991773,0.034868948,1.148778657,1.288095544,1.404342207,0.382561718,1.101311258,8.068204502,0.374857503,0.197294982,0.118485118,0.741351533,1.37315462,0.922054442,0.338239849,4.071749359,2.318908913
283.4,0.697581595,0.093662734,0.045812064,1.148191399,1.247046239,1.377647611,0.406612919,1.108542717,8.053902328,0.387302881,0.297303494,0.004211771,0.768458209,1.35248698,0.899155793,0.326247413,4.100445304,2.337890888
283.5,0.601142291,0.100879084,0.069632243,1.180512393,1.058347535,1.158335408,0.377326732,1.190462763,8.315799275,0.358215508,0.337094775,0.096585431,0.800701967,0.997774059,0.766975631,0.327199486,3.937358334,2.1095674
283.6,0.576568809,0.086255015,0.043123855,1.181328735,1.024671285,1.166364817,0.386186253,1.187208821,8.355151355,0.359986087,0.239089711,0.063481095,0.807176098,0.926600312,0.764074927,0.298023621,3.930704207,2.071562444
283.7,0.541789748,0.079671459,0,1.180756465,1.00438292,1.120633993,0.361137664,1.187659434,8.415777574,0.364613429,0.303883805,0.092058556,0.815052214,0.886234766,0.771061808,0.301826886,3.878603705,2.039340988
283.8,0.520807973,0.053345355,0.041949786,1.237308471,0.967609004,1.09181126,0.383367499,1.189513647,8.482051922,0.365787673,0.335534219,0.081066403,0.792750548,0.8263991,0.716469257,0.324357556,3.785219763,1.973093603
283.9,0.576295895,0.055922197,0.053853776,1.223249002,1.055063229,1.204251691,0.395497924,1.187906889,8.392514558,0.356042477,0.316297456,0.118108566,0.778841398,0.957765869,0.786941524,0.336014078,3.824346455,2.055580113
284,0.602113638,0.046508274,0.03107041,1.188077831,1.115788658,1.291485684,0.391322993,1.164653499,8.344685993,0.33439296,0.272156667,0.047626771,0.763026074,1.07117403,0.826276309,0.283259891,3.830473829,2.097093941
284.1,0.642997264,0.051725729,0.036292466,1.186584966,1.183959582,1.31706378,0.392647079,1.147832759,8.181523897,0.383551494,0.258259002,0.034068668,0.791370003,1.217084704,0.859897284,0.306013435,3.997742609,2.231574175
284.2,0.600176777,0.030021513,0.014497256,1.215492026,1.124935171,1.235042176,0.398484362,1.19371916,8.314725181,0.358736917,0.293711249,0.047630514,0.836466109,1.094453918,0.812440778,0.320089572,3.880077413,2.112591711
284.3,0.630246113,0.079720263,0.053226046,1.218187083,1.175385399,1.301743049,0.389888032,1.180808667,8.267880015,0.38736679,0.261967867,0.120448116,0.781951621,1.131899083,0.826305116,0.317584791,3.884207966,2.155461328
284.4,0.657119775,0.089577709,0.037566919,1.197271235,1.194648947,1.318773158,0.402420066,1.143442841,8.150491255,0.357933009,0.309619508,0.056774088,0.797813374,1.230644508,0.858434066,0.324083726,4.009817537,2.277186625
284.5,0.595185054,0.065482152,0.015258977,1.249610028,1.059776092,1.192870299,0.376616263,1.181419541,8.407920698,0.350512479,0.330126394,0.042433563,0.817137599,0.953461576,0.750509094,0.325315965,3.794582176,2.036574851
284.6,0.60061065,0.07611161,0.013992995,1.248107546,1.045000851,1.217862076,0.401814144,1.13220481,8.435193958,0.353075831,0.283171447,0.072255114,0.847317649,0.974469818,0.734203501,0.326112002,3.730985881,2.031781045
284.7,0.627254381,0.027971835,0.046268138,1.193905749,1.133410945,1.274876207,0.399087602,1.09818404,8.310627284,0.400534832,0.317660371,0,0.834429911,1.088538495,0.866413279,0.329050368,3.839050248,2.133432107
284.8,0.596811904,0.036582864,0.041600436,1.143676713,1.177812116,1.284010096,0.405173276,1.114640286,8.193770666,0.393060411,0.283178654,0.114935685,0.815446729,1.20274545,0.899346235,0.303148574,3.994421912,2.214343738
284.9,0.623205722,0.103273232,0.023560765,1.189540254,1.163702918,1.276041625,0.401887048,1.155800241,8.240900873,0.404023662,0.316221718,0.04462551,0.827633294,1.114965072,0.861680917,0.329764544,3.922281404,2.170608122
285,0.640214362,0.067568011,0.046921989,1.118806686,1.254155505,1.267829079,0.392614323,1.149289949,8.141014967,0.384028063,0.348414108,0.040926107,0.765817013,1.233057505,0.930586378,0.335680049,4.05657698,2.225161134
285.1,0.673863698,0.069602744,0.013782783,1.131229663,1.280132828,1.354960563,0.407542572,1.13627162,8.094747266,0.401318585,0.331788436,0,0.801370735,1.286536179,0.887146799,0.350465727,4.045735125,2.266928609
285.2,0.682815992,0.097315397,0.030337126,1.082317129,1.354677798,1.374963432,0.394904167,1.117198149,8.005133443,0.360138671,0.245533902,0.00802051,0.750845164,1.421250647,0.926286331,0.325696908,4.132728679,2.321965948
285.3,0.671939384,0.056638549,0.025569659,1.088623502,1.288013902,1.388573252,0.392201662,1.114580531,8.073790645,0.374772358,0.266723468,0.059671328,0.764057133,1.335647506,0.897601444,0.35486997,4.092113297,2.297546445
285.4,0.692881391,0.082153321,0.049495878,1.086495589,1.369785038,1.428662259,0.422589243,1.075700894,7.940952224,0.415761438,0.2607607,0.024694325,0.788012794,1.463398886,1.003531778,0.336987055,4.168323539,2.369065786
285.5,0.683592151,0.070021293,0,1.089900806,1.349201686,1.386973487,0.427289982,1.123749647,8.008232932,0.424763655,0.276321486,0.014952712,0.773703265,1.404273434,0.903488806,0.364838361,4.122647576,2.328126452
285.6,0.691086983,0.032749275,0.002774184,1.086265817,1.335659587,1.419394964,0.427303198,1.100682801,7.997101149,0.409762389,0.261056853,0.020413776,0.769832987,1.432906806,0.924592823,0.293531073,4.13672193,2.343403401
285.7,0.72482147,0.074762421,0.019419288,1.107285571,1.375596876,1.428083507,0.423019089,1.069501665,7.959250292,0.399218022,0.260848969,0.063850722,0.75348903,1.458862646,0.988622103,0.336616637,4.143741858,2.37019829
285.8,0.712881928,0.090423626,0.02634393,1.092183697,1.408978705,1.441683601,0.440420579,1.06856437,7.918820143,0.367795892,0.319164339,0.080703007,0.726564045,1.458741481,0.982765432,0.359107071,4.193204416,2.370625701
285.9,0.68435644,0.063954002,0.038013154,1.080253673,1.320271573,1.405050512,0.393974585,1.100588009,8.004575467,0.413640112,0.289307212,0.068312148,0.762194657,1.378423282,0.924587107,0.353698219,4.138732351,2.350714884
286,0.643021033,0.105182264,0.027527613,1.135918578,1.198781291,1.314575743,0.387610835,1.108205702,8.178184988,0.402843377,0.239296987,0,0.788291379,1.218333793,0.877604038,0.338937503,4.004436158,2.248453435
286.1,0.67585387,0.07083865,0.054276872,1.121319495,1.239797261,1.356345029,0.410629239,1.081215696,8.114905028,0.385858053,0.305263516,0.036348057,0.79027544,1.293079662,0.922399515,0.32767328,4.052163653,2.277355995
286.2,0.61663428,0.030968084,0.018228864,1.164716422,1.132378808,1.240329717,0.386122861,1.140329698,8.217110263,0.355228622,0.284544161,0.060274188,0.8093405,1.116475117,0.814405429,0.311872771,4.050890291,2.172326357
286.3,0.544382266,0.038820182,0.04914914,1.237432399,1.018504902,1.131707808,0.399738975,1.190451487,8.405343285,0.41411921,0.319282746,0.002834849,0.839078823,0.971066215,0.729994165,0.366859797,3.814865037,2.060192834
286.4,0.600224263,0.021660407,0.029614344,1.210345268,1.139848556,1.238168697,0.408531298,1.14480926,8.254066812,0.404707983,0.269466127,0.083743115,0.80741096,1.152069393,0.866074544,0.339655516,3.911140514,2.187244882
286.5,0.588786563,0.045083661,0.015209918,1.24989768,1.063917336,1.186794126,0.400601161,1.181421101,8.397509396,0.371380593,0.323828405,0,0.785957646,0.984434457,0.805308772,0.331596848,3.80022766,2.057828094
286.6,0.610057978,0.074732158,0.020537393,1.234937636,1.141147322,1.294850423,0.395988178,1.110283768,8.297504001,0.393349966,0.302205259,0.001767219,0.795474443,1.129153707,0.84966517,0.310845425,3.868208676,2.157196639
286.7,0.627574662,0.028757996,0.036095642,1.230149674,1.146150635,1.254947083,0.380813422,1.131342882,8.241696731,0.384442131,0.30502787,0.118201256,0.832605762,1.130333938,0.800838806,0.324322851,3.966240667,2.163932145
286.8,0.562514773,0.038994174,0,1.252327793,0.987775616,1.154996911,0.374812305,1.167509398,8.398036484,0.343313597,0.296974822,0.089926994,0.831055138,0.932517654,0.783707541,0.291826352,3.865287344,2.065884361
286.9,0.516574555,0.068971697,0.030133002,1.279189389,0.944803482,1.086630124,0.394455825,1.204470158,8.488547397,0.317494929,0.286599517,0.065888445,0.80555408,0.849024798,0.710005719,0.316714363,3.754130686,1.991987333
287,0.633336474,0.019699224,0.020780527,1.231146437,1.124106682,1.253300191,0.394505896,1.15002122,8.257315992,0.363387102,0.303844531,0.060923371,0.810965707,1.133869985,0.848452965,0.352450912,3.926071875,2.151027904
287.1,0.614063419,0.057494685,0.040656941,1.203601942,1.108376837,1.248871871,0.397632536,1.139648533,8.271067963,0.353847386,0.287228506,0.102481698,0.79649483,1.113400379,0.817157283,0.30909022,3.958366446,2.152231663
287.2,0.536363347,0.074575035,0.014742326,1.254363471,1.027970833,1.128174678,0.378839581,1.166845839,8.398163362,0.34178727,0.255554563,0.047285467,0.816700969,0.927872911,0.741595734,0.329797257,3.857414162,2.052988276
287.3,0.538099322,0.099411051,0.032528531,1.253376959,0.980543654,1.122777279,0.390039494,1.164818995,8.422547142,0.337545816,0.248395129,0.128778631,0.833419179,0.918738535,0.738121958,0.329669119,3.838735953,2.044015097
287.4,0.514578318,0.060413158,0.004646933,1.256585849,0.995031508,1.126954992,0.384150895,1.175022656,8.412213461,0.383493666,0.266811659,0.079833553,0.81392569,0.933478273,0.747830623,0.338752032,3.82653152,2.038452158
287.5,0.532708664,0.057229069,0,1.231112145,1.026066818,1.150573537,0.392859136,1.130411421,8.40532218,0.368169245,0.328994432,0.044140852,0.816171144,0.967362721,0.787197157,0.30380972,3.837514811,2.053658178
287.6,0.550733435,0.065062359,0.059395552,1.231406468,1.058938459,1.200696602,0.376959518,1.116552222,8.431588534,0.372976696,0.317890032,0.084351247,0.784387107,0.992398035,0.760521446,0.32525399,3.77830947,2.032980156
287.7,0.592480644,0.054648044,0.027519334,1.225774731,1.117199984,1.276355202,0.390883399,1.117004402,8.37536957,0.363654661,0.254274236,0.068420177,0.812626102,1.087011507,0.804464269,0.324049979,3.778303301,2.081315611
287.8,0.609645201,0.07113684,0.00541828,1.239493408,1.191540171,1.309050652,0.419094958,1.113911286,8.276302309,0.368907971,0.244779556,0.020655118,0.847814312,1.16733029,0.87161109,0.332775552,3.85829091,2.161659363
287.9,0.667481617,0.050899307,0.060395627,1.21214279,1.220852114,1.324991952,0.40079372,1.092793788,8.150775372,0.406565985,0.377684714,0.0582854,0.797862929,1.266209796,0.891780606,0.343507099,3.993834533,2.258860373
288,0.599912462,0.056988025,0.016282052,1.22998938,1.111641772,1.206123196,0.395067364,1.155550989,8.314314444,0.383578797,0.317633829,0.038961145,0.820430062,1.049688511,0.761194199,0.292126153,3.888050884,2.118744167
288.1,0.553621509,0.05165318,0.048466413,1.275314849,1.0234281,1.166922393,0.401315134,1.187404884,8.428294999,0.37762556,0.285309383,0.053694316,0.790529381,0.97616937,0.768508233,0.323216704,3.729451024,2.046616305
288.2,0.640421562,0.040246814,0.003423916,1.198589047,1.199907435,1.272548887,0.392233996,1.129388932,8.224593783,0.39556751,0.320701295,0,0.80318566,1.199233915,0.817601628,0.341805369,3.935015328,2.221301946
288.3,0.680262766,0.003159347,0.030376125,1.162846063,1.298714051,1.33890037,0.401807067,1.107636144,8.093531666,0.385867807,0.337940633,0.021615508,0.772826717,1.354198199,0.902046048,0.35045838,4.020817334,2.28548454
288.4,0.549596738,0.002172681,0.002524437,1.18098381,1.076655464,1.134337188,0.386786994,1.163456779,8.299992812,0.394833759,0.332815344,0.04389931,0.831503561,1.041533541,0.752293834,0.320623203,3.952910287,2.114863477
288.5,0.55566945,0.041796106,0.033631255,1.230126079,0.986085855,1.12427584,0.387450701,1.188562193,8.447369804,0.373857355,0.2777867,0.002270655,0.789811756,0.920931508,0.721652084,0.274972861,3.793660274,2.030049103
288.6,0.593602005,0.038857131,0.032637813,1.184943107,1.083389783,1.169687113,0.392370518,1.151229059,8.330847721,0.372091196,0.274661453,0.047114332,0.803361189,1.0317639,0.777340619,0.329133849,3.93254534,2.103426434
288.7,0.621996337,0.069925642,0.046210906,1.168277546,1.10750532,1.258257294,0.391573885,1.134866742,8.363707039,0.376466195,0.191392457,0.108772038,0.800148017,0.978948111,0.731563867,0.307528228,3.832641348,2.092069381
288.8,0.722093219,0.051400384,0.002007692,1.106116039,1.321371414,1.414162937,0.4152693,1.096774816,7.96646401,0.433338222,0.264479352,0.026638268,0.731525114,1.405511512,0.952482193,0.36165302,4.165625161,2.355991492
288.9,0.652329059,0.080753804,0.014053845,1.118300485,1.279843069,1.354993178,0.415110951,1.129577109,8.111240027,0.407925726,0.253428846,0.036770826,0.787518925,1.324065695,0.923815149,0.309402143,4.033017467,2.246973755
289,0.708272023,0.045381409,0.013195931,1.106924445,1.305269656,1.362765133,0.409922419,1.121541908,8.033627736,0.438808356,0.283348856,0.04951594,0.815002932,1.372258808,0.938142043,0.371196729,4.089395767,2.31985907
289.1,0.721370267,0.046578499,0.030937317,1.098968611,1.41022085,1.427360836,0.415929885,1.10611314,7.969994877,0.452339917,0.270879625,0.037357672,0.748252114,1.462016393,0.945631861,0.344229816,4.123625338,2.357586637
289.2,0.720201869,0.079629335,0.001872798,1.100007187,1.395195572,1.373771103,0.393395006,1.107779311,7.995287219,0.470058192,0.183462772,0.050527484,0.747330953,1.449612447,0.923509015,0.287857593,4.122294046,2.321819072
289.3,0.714701457,0.047792092,0.018977711,1.087648591,1.350837208,1.409679309,0.403209974,1.097305259,7.998907982,0.462219183,0.306015896,0.023242854,0.734865282,1.446102653,0.955055539,0.320934845,4.112212443,2.355766111
289.4,0.697723148,0.038165071,0.048813543,1.107968692,1.330403871,1.394123726,0.420064111,1.088380713,8.007378622,0.452829708,0.245602516,0.096472284,0.756887072,1.42887163,0.930506355,0.331198461,4.109452702,2.338237953
289.5,0.700799777,0.099336794,0.084210605,1.122243898,1.319067661,1.398679112,0.405860727,1.099095502,8.067828589,0.473832617,0.204140868,0.007622153,0.743145362,1.402539672,0.934109313,0.326377267,4.047414857,2.321670879
289.6,0.699103141,0.08374248,0.048126257,1.097240838,1.308197346,1.378163522,0.410500332,1.111446181,8.105620561,0.456654009,0.24156054,0.003739702,0.72297045,1.347224547,0.929097032,0.302425669,4.037616941,2.278337002
289.7,0.668430249,0.04399584,0.042305371,1.124072559,1.264105656,1.373694054,0.404464639,1.11047086,8.169056329,0.417296118,0.187364496,0.026177917,0.729516704,1.30855443,0.873055072,0.301526497,3.962792945,2.240828644
289.8,0.702084544,0.070243772,0.023076403,1.093513492,1.336630969,1.42469525,0.383780457,1.115492537,8.048806213,0.458447625,0.286211718,0,0.771692053,1.424348035,0.935622017,0.317544614,4.042568566,2.308529047
289.9,0.717221247,0.098543441,0.085807272,1.112753506,1.368196268,1.452416286,0.415507415,1.112350725,7.998036822,0.452324496,0.27910999,0.041955628,0.758475402,1.435263921,0.932818645,0.314284541,4.099230695,2.343368513
290,0.679584398,0.058270753,0.049936262,1.134665341,1.322086138,1.386917184,0.419725658,1.124976259,8.056379672,0.441026614,0.335600774,0.095755422,0.794048808,1.37123516,0.915640318,0.340563744,4.051100152,2.284553561
290.1,0.618462573,0.042259633,0.032347485,1.21141814,1.137113269,1.239797487,0.378698015,1.193906027,8.38132946,0.428794997,0.291668302,0.058071312,0.809625035,1.073142053,0.763885179,0.330431619,3.741322057,2.072033372
290.2,0.69154643,0.079212912,0.039971884,1.151794992,1.287223549,1.378233209,0.376214768,1.180564031,8.138016699,0.413402352,0.300060958,0.03273857,0.80035278,1.318431047,0.897562628,0.320459302,3.967362812,2.252710095
290.3,0.654594149,0.011774758,0.017592694,1.194467174,1.192977655,1.272283016,0.393285872,1.194290754,8.292149526,0.413553958,0.283805271,0.082278857,0.800412346,1.110130416,0.802100764,0.308627095,3.859811335,2.131157998
290.4,0.711115816,0.050177988,0.048413209,1.200254503,1.305948316,1.378649167,0.416065436,1.157549324,8.151464576,0.410277106,0.340266226,0.108242855,0.7939834,1.292639404,0.910250144,0.331919426,3.911723314,2.23527614
290.5,0.698923002,0.028425713,0.022185733,1.189446092,1.274981195,1.370674184,0.426258448,1.163992554,8.133926697,0.391371251,0.282816018,0.044840795,0.802060617,1.304587845,0.893431141,0.333621833,3.958480094,2.270962157
290.6,0.680171313,0.094430304,0.014190507,1.199342525,1.240910176,1.314848947,0.389259108,1.221514245,8.177264686,0.394121735,0.31169446,0.0488932,0.806331496,1.275255573,0.866878905,0.349654714,3.941338271,2.211766972
290.7,0.648851738,0.062153418,0.049357496,1.192282013,1.162936422,1.239037701,0.390464287,1.237131365,8.305740163,0.380664117,0.264282131,0.033660694,0.850841417,1.069730502,0.833385603,0.314460574,3.860605473,2.090751074
290.8,0.695374335,0.031598933,0.033569045,1.180437522,1.320178214,1.380247596,0.40587869,1.240753759,8.106417213,0.442201146,0.358361469,0.102051159,0.808618533,1.31861918,0.919830078,0.341802533,3.966379719,2.243978101
290.9,0.770325791,0.109261971,0.113264556,1.126422216,1.465294869,1.398248076,0.426314353,1.194673696,7.932293899,0.380050906,0.309846052,0.006777498,0.745757082,1.513963821,0.990436728,0.327776093,4.125102371,2.344269346
291,0.697918866,0.096593131,0.065437653,1.113743709,1.38822063,1.392843512,0.416947261,1.178109084,7.994367084,0.417411031,0.284944993,0.027534986,0.773158273,1.412419722,0.934701462,0.332831208,4.09752917,2.339453864
291.1,0.709719239,0.080342504,0.049877936,1.117033911,1.329709062,1.380403984,0.403274932,1.169636992,8.067884822,0.411765191,0.256669507,0,0.749054661,1.376752932,0.907683454,0.321673141,4.033078583,2.302298842
