ID,depth,mean_age,kcps,MSE,S,K,Ca,Ti,Mn,Fe,Co,Cu,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
PAT1D_2mm_1400,293.5,5178.85,19316,1.4,0.0756043,0.128732,0.437279,0.183902,1.01555,17.293,0.165512,0,0.114428,0.177772,0.251333,0.281984,0.445453,1.71029,64.0205,13.149,4.86884,0.205387635,1.29585,6A,Unit 6
PAT1D_2mm_1401,293.7,5180.95,18646.3,1.32,0.108115,0.0800052,0.371916,0.121089,0.871408,15.3026,0.16001,0,0,0.177309,0.493005,0,0.523277,1.66714,65.9394,13.5533,4.86519,0.205541892,1.25798,6A,Unit 6
PAT1D_2mm_1402,293.9,5183.05,21809,1.44,0.0403263,0.0953167,0.339107,0.0989827,0.826689,14.2792,0.269453,0,0,0.0128311,0.434424,0.265787,0.630556,2.1043,66.6905,13.5936,4.90601,0.20383146,1.24558,6A,Unit 6
PAT1D_2mm_1403,294.1,5185.15,21822.2,1.48,0.059058,0.0701314,0.300827,0.158718,0.662557,12.0405,0.136572,0,0,0.238078,0.300827,0.0609036,0.286062,1.90093,69.5371,13.7697,5.04999,0.198020065,1.20038,6A,Unit 6
PAT1D_2mm_1404,294.3,5187.24,23732.1,1.44,0.0642511,0.0794684,0.361835,0.0997582,0.711834,11.7613,0.0490337,0,0,0.224879,0.51739,0.116666,0.842027,1.84468,68.9532,13.7835,5.00258,0.199897011,1.20865,6A,Unit 6
PAT1D_2mm_1405,294.5,5189.34,23752.3,1.24,0.119215,0.112592,0.549714,0.192069,0.892458,16.4732,0,0,0,0.319563,0.41063,0,0.173855,1.73028,65.2372,13.1236,4.97098,0.201167513,1.27615,6A,Unit 6
PAT1D_2mm_1406,294.7,5191.44,18840.7,1.23,0.0912667,0.0630174,0.289011,0.104305,0.501967,10.3392,0.106478,0.028249201,0,0.0977857,0.334644,0,0.467198,1.61238,71.1815,14.1724,5.02254,0.199102482,1.17159,6A,Unit 6
PAT1D_2mm_1407,294.9,5193.54,15792.1,1.14,0.0873455,0,0.063524,0.0502898,0.0582303,1.80249,0.0344088,0,0.0582303,0,0.137635,0,0.224981,2.43244,78.5818,15.7248,4.99731,0.200107784,1.06037,6A,Unit 6
PAT1D_2mm_1408,295.1,5195.64,19033.7,1.32,0.0639413,0.0447589,0.115094,0.0703355,0.26216,5.39452,0.0895179,0.010656891,0,0.0213138,0.41775,0.0639413,0.848289,2.09088,74.5748,15.0923,4.94125,0.20237789,1.11524,6A,Unit 6
PAT1D_2mm_1409,295.3,5197.74,19268.2,1.14,0.0676133,0.0316937,0.156356,0.0655003,0.443712,7.54733,0.11621,0.012677485,0,0.0549358,0.464841,0,0.6381,2.0453,72.6441,14.9742,4.85128,0.206131293,1.14131,6A,Unit 6
PAT1D_2mm_1410,295.5,5199.84,20109.9,1.18,0.0606563,0.0424594,0.212297,0.0930063,0.477163,10.1215,0,0,0,0.0707657,0.469075,0.135466,0.511535,1.75903,71.2065,14.2017,5.01395,0.199443466,1.17085,6A,Unit 6
PAT1D_2mm_1411,295.7,5201.94,21301.4,1.42,0.0498916,0.0518105,0.186134,0.12281,0.567996,10.1932,0.0786752,0,0,0,0.337728,0.299349,0.197647,1.87861,71.0111,14.482,4.90341,0.203939902,1.16969,6A,Unit 6
PAT1D_2mm_1412,295.9,5204.03,22123.7,1.34,0.0407415,0.0759273,0.325932,0.0518528,0.65742,12.4373,0.135188,0,0,0.0407415,0.631493,0,0.5889,1.77411,69.2587,13.5465,5.11265,0.195593465,1.20765,6A,Unit 6
PAT1D_2mm_1413,296.1,5206.13,22708,1.37,0.0768022,0.101808,0.335786,0.110738,0.889476,12.8224,0.125027,0,0.0392941,0,0.535829,0.185754,0.559048,1.72894,67.6538,13.7137,4.93332,0.202703416,1.22899,6A,Unit 6
PAT1D_2mm_1414,296.3,5208.23,21711.5,1.23,0.0523629,0.091635,0.282386,0.17579,0.72186,12.6569,0.155219,0,0.0486227,0,0.36093,0,0.491837,2.01223,68.2905,13.6835,4.99071,0.200372429,1.2199,6A,Unit 6
PAT1D_2mm_1415,296.5,5210.33,22255.6,1.35,0.131502,0.0941837,0.348302,0.136833,0.86187,15.0801,0.120839,0,0,0,0.478027,0.103069,0.698381,1.77172,66.2627,13.2195,5.0125,0.19950118,1.25814,6A,Unit 6
PAT1D_2mm_1416,296.7,5212.43,22266.4,1.22,0.0574868,0.0862301,0.31977,0.118566,0.677266,13.831,0.179646,0,0.0287434,0.089823,0.379053,0,0.711399,1.78389,67.6386,13.4753,5.01946,0.199224456,1.23284,6A,Unit 6
PAT1D_2mm_1417,296.9,5214.53,23629.7,1.2,0.0557734,0.0777447,0.302528,0.114927,0.574635,12.8363,0.0202812,0.023661439,0,0,0.474919,0.16563,0.730124,1.92165,68.7483,13.296,5.17059,0.193401677,1.21885,6A,Unit 6
PAT1D_2mm_1418,297.1,5216.63,20148.3,1.35,0.0765667,0.13782,0.434516,0.162704,0.905402,19.1187,0.176104,0,0.0325409,0.0421117,0.796294,0,0.614448,1.84143,62.266,12.555,4.95945,0.201635464,1.33652,6A,Unit 6
PAT1D_2mm_1419,297.3,5218.73,16954.6,1.23,0.104729,0.151275,0.318842,0.193167,0.758704,14.9832,0.111711,0,0,0,0.600447,0.081456,0.460808,2.04571,65.714,13.517,4.86157,0.205694858,1.26213,6A,Unit 6
PAT1D_2mm_1420,297.5,5220.82,19031.7,1.26,0.0779136,0.106619,0.326007,0.0881653,0.74838,13.5098,0.178381,0,0,0,0.364964,0.17018,0.551546,1.79816,67.6003,13.883,4.8693,0.205368517,1.22725,6A,Unit 6
PAT1D_2mm_1421,297.7,5222.92,19608.1,1.32,0.103425,0.0770619,0.492791,0.1379,0.707753,14.2098,0.146012,0,0,0,0.571881,0.221046,0.687473,1.67711,66.476,13.6095,4.88452,0.204728493,1.24866,6A,Unit 6
PAT1D_2mm_1422,297.9,5225.02,19273.7,1.22,0.180199,0.03314,1.50166,0.0973488,0.61309,11.5555,0.0704225,0,0,0.252693,0.26512,0,0.584093,2.03811,67.848,14.1135,4.80731,0.208016607,1.22009,6A,Unit 6
PAT1D_2mm_1423,298.1,5227.12,20479.4,1.16,0.098002,0.0440009,0.712014,0.104002,0.52401,8.95818,0,0,0,0,0.398008,0.164003,0.48001,1.49603,71.9174,14.3243,5.02066,0.199176817,1.15953,6A,Unit 6
PAT1D_2mm_1424,298.3,5229.22,22482.8,1.55,0.0645769,0.115191,0.392698,0.188495,0.851717,17.9751,0.181514,0.040142418,0,0.054105,0.310667,0.0872661,0.4852,1.52541,64.0935,12.9136,4.96324,0.20148136,1.29858,6A,Unit 6
PAT1D_2mm_1425,298.5,5231.32,22421.1,1.56,0.0706932,0.0833817,0.320838,0.112384,0.848318,11.929,0.0290023,0,0.0489414,0,0.569171,0.407845,0.478538,1.69301,69.0346,13.6148,5.07056,0.197216752,1.20993,6A,Unit 6
PAT1D_2mm_1426,298.7,5233.42,22819,1.34,0.0500518,0.0589897,0.305674,0.109042,0.731114,10.9024,0.110829,0,0.0679275,0,0.353938,0.203782,0.273498,2.02531,69.9582,13.9877,5.00141,0.199943786,1.19124,6A,Unit 6
PAT1D_2mm_1427,298.9,5235.52,22503.5,1.46,0.0794477,0.0935718,0.312494,0.15713,0.76976,13.974,0.0723857,0,0,0.0511997,0.48728,0,0.554369,1.9244,67.1051,13.6756,4.90692,0.203793838,1.23792,6A,Unit 6
PAT1D_2mm_1428,299.1,5237.62,22115.1,1.23,0.0717759,0.0574207,0.301459,0.0843367,0.696226,12.4172,0,0.043065549,0,0,0.324786,0.425272,0.649572,2.27709,68.4186,13.7523,4.97508,0.201001862,1.21698,6A,Unit 6
PAT1D_2mm_1429,299.3,5239.71,21355.2,1.52,0.105722,0.0816099,0.307892,0.137253,0.60651,10.9969,0.242975,0,0,0.0834647,0.513772,0.317166,0.311602,2.02912,69.7153,14.0907,4.94761,0.202117753,1.19323,6A,Unit 6
PAT1D_2mm_1430,299.5,5241.81,19934.4,1.31,0.0245897,0.0471302,0.231553,0.116801,0.551218,11.8153,0.14344,0.018442245,0.0676216,0.204914,0.446712,0.0840147,0.563513,1.81144,69.3531,13.9177,4.98307,0.200679569,1.2009,6A,Unit 6
PAT1D_2mm_1431,299.7,5243.91,17245.4,1.3,0.102727,0.0933881,0.298842,0.172768,0.82415,14.5499,0.212458,0,0,0,0.406238,0.210123,0.207789,2.09656,66.462,13.4993,4.92338,0.203112376,1.25061,6A,Unit 6
PAT1D_2mm_1432,299.9,5246.01,21896.8,1.25,0.0930063,0.0984772,0.532507,0.1696,0.868059,15.3661,0.122185,0,0,0.0802407,0.465031,0.213367,0.607276,1.79265,65.8977,13.3236,4.94593,0.202186246,1.26229,6A,Unit 6
PAT1D_2mm_1433,300.1,5248.09,21668.7,1.28,0.105154,0.079327,0.725012,0.180792,0.728702,13.8121,0.0368963,0,0,0,0.422462,0.190016,0.527617,1.91307,67.2398,13.3288,5.04471,0.198227612,1.24118,6A,Unit 6
PAT1D_2mm_1434,300.3,5250.14,21794,1.25,0.0587404,0.0881106,0.368963,0.179892,0.792995,15.2872,0.238633,0.016520734,0,0,0.43321,0,0.61861,1.56763,66.4023,13.6094,4.87915,0.204953834,1.24982,6A,Unit 6
PAT1D_2mm_1435,300.5,5252.2,22620.1,1.73,0.106562,0.0577962,0.27092,0.0848881,0.673686,11.7435,0.102949,0,0,0,0.419022,0.153521,0.27092,2.13304,69.5812,13.7519,5.05976,0.197637897,1.2,6A,Unit 6
PAT1D_2mm_1436,300.7,5254.25,23487.5,1.41,0.0749782,0.0540541,0.233653,0.134263,0.847428,13.2171,0,0,0,0.0906713,0.52136,0.409765,0.551003,1.74368,68.0488,13.5466,5.0233,0.199072413,1.22556,6A,Unit 6
PAT1D_2mm_1437,300.9,5256.31,23279.7,1.35,0.0408802,0.0675411,0.309267,0.154634,0.901141,11.2971,0.0284384,0,0,0.149301,0.613203,0,0.503004,1.86271,69.7131,13.7802,5.05894,0.197669675,1.1977,6A,Unit 6
PAT1D_2mm_1438,301.1,5258.37,23083.3,1.34,0.0566231,0.0743179,0.306119,0.153944,0.898892,10.7495,0.0406979,0,0,0.191103,0.544998,0,0.629932,2.16053,69.9986,13.4179,5.2168,0.191688364,1.1988,6A,Unit 6
PAT1D_2mm_1439,301.3,5260.42,22745.7,1.41,0.0531535,0.0366576,0.315255,0.0494877,0.835792,10.1248,0.113638,0,0,0.163126,0.260269,0.0861453,0.328085,2.10964,71.0259,13.8236,5.13803,0.194627235,1.17856,6A,Unit 6
PAT1D_2mm_1440,301.5,5262.48,23738.5,1.26,0.0959542,0.0854865,0.397774,0.0732741,0.959542,10.1467,0.237269,0,0.0226801,0.0767634,0.41522,0.169228,0.458836,2.03074,70.6206,13.5243,5.22175,0.191506707,1.18843,6A,Unit 6
PAT1D_2mm_1441,301.7,5264.53,23569.9,1.25,0.076954,0.0349791,0.309565,0.143414,1.00565,10.7246,0.124176,0,0,0,0.480963,0.272837,0.528184,2.14247,69.5227,13.829,5.02732,0.198913235,1.19974,6A,Unit 6
PAT1D_2mm_1442,301.9,5266.59,22957.9,1.29,0.0904094,0.0831766,0.296543,0.0831766,0.889628,10.8473,0.197092,0,0,0.276653,0.424924,0.141039,0.419499,1.93838,69.6803,13.8381,5.03541,0.198593523,1.19734,6A,Unit 6
PAT1D_2mm_1443,302.1,5268.64,22619.5,1.29,0.10489,0.0904225,0.307436,0.148293,0.795718,11.1238,0.0470197,0,0.0596788,0.180845,0.721571,0.150101,0.468388,1.70718,69.5475,13.7334,5.06413,0.197467301,1.20076,6A,Unit 6
PAT1D_2mm_1444,302.3,5270.7,23464.8,1.31,0.0823132,0.0840645,0.332755,0.126097,0.786354,11.6972,0.0157621,0,0,0,0.635738,0.192648,0.544668,1.93699,68.8891,13.8199,4.98479,0.200610144,1.20906,6A,Unit 6
PAT1D_2mm_1445,302.5,5272.76,23416,1.35,0.0884005,0.0832004,0.312002,0.161201,0.752271,13.3294,0.173334,0,0,0,0.360535,0.327602,0.251335,1.99681,68.1914,13.4299,5.07757,0.196944663,1.22517,6A,Unit 6
PAT1D_2mm_1446,302.7,5274.81,22860.6,1.3,0.10488,0.0961404,0.300657,0.10488,0.753391,14.935,0.159069,0,0,0.176549,0.513914,0.176549,0.725423,1.73577,66.5431,13.0943,5.08183,0.196779447,1.25569,6A,Unit 6
PAT1D_2mm_1447,302.9,5276.87,21545.9,1.88,0.0499408,0.0906333,0.301495,0.129476,0.684374,14.2646,0,0,0.0499408,0.221959,0.479062,0.086934,0.573394,1.75533,67.1131,13.5451,4.9548,0.201824496,1.2398,6A,Unit 6
PAT1D_2mm_1448,303.1,5278.92,21375.2,1.27,0.0632593,0.0967496,0.282806,0.1321,0.682829,14.265,0.171172,0.024187397,0.0446537,0,0.52468,0,0.465142,1.62614,67.0642,13.6008,4.93092,0.202802053,1.2397,6A,Unit 6
PAT1D_2mm_1449,303.3,5280.98,22976.9,1.41,0.0401331,0.0886273,0.287621,0.153844,0.655507,17.7054,0,0,0.0969883,0,0.484942,0.152171,0.687279,1.67723,64.1611,13.1235,4.88902,0.204540124,1.29392,6A,Unit 6
PAT1D_2mm_1450,303.5,5283.03,23987.2,1.4,0.076544,0.113221,0.346043,0.165845,0.790955,19.4868,0.09568,0,0,0.02392,0.680923,0.140331,0.465643,1.45912,62.7868,12.8291,4.8941,0.204327839,1.32247,6A,Unit 6
PAT1D_2mm_1451,303.7,5285.09,20382.9,1.14,0.0580125,0.0715487,0.274592,0.127627,0.55692,12.463,0.1547,0,0.06188,0,0.554986,0.04641,0.518245,1.67269,68.913,14.012,4.91816,0.203328002,1.20591,6A,Unit 6
PAT1D_2mm_1452,303.9,5287.14,21913.3,1.24,0.0849156,0.076424,0.399103,0.15115,0.82538,19.5696,0.288713,0.013586495,0.0407595,0,0.624979,0.181719,0.619884,1.72039,61.827,12.7696,4.84173,0.206537564,1.34054,6A,Unit 6
PAT1D_2mm_1453,304.1,5289.2,17039.9,1.36,0.051961,0.131032,0.370504,0.101663,0.646123,15.5205,0.131032,0,0.0722935,0.203326,0.469908,0.149105,1.06859,2.00614,64.8744,13.5596,4.78441,0.209012397,1.27496,6A,Unit 6
PAT1D_2mm_1454,304.3,5291.26,16370.2,1.33,0.0693332,0.0525976,0.375356,0.200827,0.678987,15.3824,0.0310804,0.076505606,0,0.181701,0.5977,0.141057,0.523585,1.77158,66.3447,13.0418,5.08708,0.196576577,1.25966,6A,Unit 6
PAT1D_2mm_1455,304.5,5293.31,19729.4,1.27,0.0651247,0.0256552,0.390748,0.161825,0.708478,14.5169,0.250632,0,0,0.438112,0.32365,0.242738,0.824913,1.79586,65.7937,13.6209,4.83034,0.207024806,1.25921,6A,Unit 6
PAT1D_2mm_1456,304.7,5295.37,20997.3,1.4,0.0908905,0.0537924,0.437759,0.217024,0.727124,16.6608,0.124279,0,0.0667767,0.00741964,0.61954,0.0964553,0.485986,1.64716,64.5156,13.4073,4.81198,0.207814611,1.28332,6A,Unit 6
PAT1D_2mm_1457,304.9,5297.42,21612.1,1.25,0.105718,0.163056,0.438997,0.189934,1.15573,19.6384,0.0931749,0,0,0.173807,0.387034,0.0860076,0.562633,1.75778,62.2874,12.446,5.00461,0.199815891,1.33809,6A,Unit 6
PAT1D_2mm_1458,305.1,5299.48,21644.2,1.41,0.0873156,0.109144,0.332891,0.203736,0.909537,17.3085,0.123697,0,0,0.161898,0.502065,0.180088,0.563913,1.65172,63.6949,13.2756,4.79789,0.208424961,1.2992,6A,Unit 6
PAT1D_2mm_1459,305.3,5301.53,21804.5,1.24,0.0924067,0.111954,0.360741,0.151049,0.838768,18.197,0.142164,0,0,0.158158,0.634407,0,0.47625,1.84991,63.3661,12.6295,5.01731,0.199310113,1.31587,6A,Unit 6
PAT1D_2mm_1460,305.5,5303.59,22166.7,1.37,0.111225,0.135942,0.337206,0.146534,0.850959,17.8948,0.349564,0,0,0,0.520815,0.0282476,0.628509,1.59422,63.9967,12.7308,5.0269,0.198929626,1.30331,6A,Unit 6
PAT1D_2mm_1461,305.7,5305.65,23008.2,1.32,0.0836946,0.130564,0.334778,0.244388,0.960814,19.6465,0.165715,0,0,0.0267823,0.346496,0,0.403408,1.45963,62.7844,12.8086,4.90173,0.204009811,1.32287,6A,Unit 6
PAT1D_2mm_1462,305.9,5307.7,22747.4,1.17,0.0780744,0.12957,0.325587,0.146182,0.837223,19.4189,0,0,0.0249174,0.119603,0.51662,0.124587,0.44519,1.84887,62.0924,13.0484,4.75863,0.210144734,1.33084,6A,Unit 6
PAT1D_2mm_1463,306.1,5309.76,20826.3,1.14,0.0838379,0.0819748,0.34653,0.214252,0.896134,18.8933,0.100605,0,0,0.344667,0.355845,0.186306,0.262692,2.00466,62.4816,13.0638,4.7828,0.209082506,1.32371,6A,Unit 6
PAT1D_2mm_1464,306.3,5311.81,21111.2,1.34,0.0669187,0.132029,0.441301,0.189904,0.920584,20.2257,0.17001,0,0,0.121177,0.410555,0.119368,0.444919,1.83032,62.068,12.2461,5.06838,0.197301708,1.34564,6A,Unit 6
PAT1D_2mm_1465,306.5,5313.87,21592.4,1.33,0.0694444,0.108618,0.386396,0.17094,0.811966,18.8729,0.119302,0.021367521,0,0.0783476,0.357906,0.183405,0.617877,1.57585,63.4882,12.8579,4.93768,0.20252419,1.30982,6A,Unit 6
PAT1D_2mm_1466,306.7,5315.92,21390,1.27,0.0906602,0.0960998,0.340882,0.199452,0.915668,17.4068,0.1922,0,0,0.0689017,0.56028,0.271981,0.518576,1.74793,63.6779,13.1874,4.82868,0.207095874,1.30098,6A,Unit 6
PAT1D_2mm_1467,306.9,5317.98,21352.8,1.3,0.0945969,0.0723388,0.296774,0.159516,0.940404,17.148,0.139113,0,0,0.116855,0.304194,0.0222581,0.573146,1.87339,64.9936,12.7854,5.08342,0.196718037,1.28569,6A,Unit 6
PAT1D_2mm_1468,307.1,5320.03,22315.5,1.32,0.0972608,0.0919556,0.32715,0.148544,0.836443,15.9242,0.215742,0,0,0.0778086,0.346602,0.258183,0.661373,1.54026,65.5166,13.2964,4.92738,0.202947448,1.26883,6A,Unit 6
PAT1D_2mm_1469,307.3,5322.09,23087,1.44,0.116393,0.0781497,0.709998,0.179578,0.949435,19.8251,0.252739,0,0,0,0.616884,0.0448945,0.46391,1.36014,61.9993,12.4408,4.98356,0.200659747,1.34336,6A,Unit 6
PAT1D_2mm_1470,307.5,5324.15,20573.1,1.17,0.0342362,0.117925,0.336656,0.0893944,0.905356,17.2664,0.186397,0,0,0.0228241,0.528758,0.167377,0.504032,1.46835,64.6226,12.8842,5.01565,0.19937603,1.29021,6A,Unit 6
PAT1D_2mm_1471,307.7,5326.2,19463.1,1.23,0.120223,0.0709513,0.382349,0.124165,0.871125,16.9278,0.147815,0,0.0847474,0.277893,0.291689,0.09066,0.486805,2.09109,64.274,13.2778,4.84073,0.2065804,1.28946,6A,Unit 6
PAT1D_2mm_1472,307.9,5328.26,19939.5,1.27,0.0845093,0.125781,0.314453,0.115955,0.872607,16.2729,0.20636,0.013757321,0.0196533,0.0648559,0.430408,0.188672,0.334106,1.67446,64.6162,13.889,4.65233,0.214946165,1.2738,6A,Unit 6
PAT1D_2mm_1473,308.1,5330.31,20922.6,1.25,0.0771293,0.0826386,0.36361,0.0881478,0.831895,16.8344,0.12304,0,0.115694,0.0165277,0.70151,0.213024,0.886987,1.5481,64.3699,12.9945,4.95365,0.201871505,1.29258,6A,Unit 6
PAT1D_2mm_1474,308.3,5332.37,21089.1,1.31,0.0680246,0.0755829,0.559314,0.109595,0.823854,16.0481,0.0226749,0.026454027,0,0.17573,0.476172,0.290994,0.581989,1.6496,64.9257,13.3971,4.84626,0.206344587,1.27677,6A,Unit 6
PAT1D_2mm_1475,308.5,5334.42,21951.6,1.21,0.0880251,0.0915461,0.799268,0.117954,0.797507,18.7265,0.0545755,0,0,0.165487,0.394352,0.00704201,0.686596,1.4665,63.0559,13.033,4.83817,0.206689561,1.31425,6A,Unit 6
PAT1D_2mm_1476,308.7,5336.48,22566,1.26,0.121109,0.105538,0.453295,0.110729,1.04673,18.1474,0.136681,0,0,0.0346027,0.435994,0.0674752,0.368518,1.66612,64.1949,12.6404,5.07857,0.196905994,1.30149,6A,Unit 6
PAT1D_2mm_1477,308.9,5338.54,22393.6,1.31,0.0754419,0.0754419,0.583776,0.125736,1.16396,14.1938,0.0592758,0,0,0,0.407745,0.0520908,0.529889,1.77109,66.8649,13.4179,4.98327,0.200671592,1.2456,6A,Unit 6
PAT1D_2mm_1478,309.1,5340.59,21944.3,1.26,0.113145,0.0784714,0.518277,0.133219,1.04568,14.1322,0.142344,0,0.0802964,0.208041,0.507327,0.122269,0.687994,1.82127,66.1697,13.6924,4.8326,0.206927935,1.25216,6A,Unit 6
PAT1D_2mm_1479,309.3,5342.65,20997.9,1.33,0.0910594,0.0650425,0.563082,0.180261,0.970062,15.5897,0.219286,0,0.0464589,0.057609,0.514765,0.0929178,0.756351,1.6335,64.9923,13.6775,4.75177,0.21044806,1.27114,6A,Unit 6
PAT1D_2mm_1480,309.5,5344.7,21848.7,1.3,0.0588015,0.101566,0.52565,0.196005,1.09763,16.9224,0.206696,0.017818642,0,0.078402,0.67889,0.183532,1.02457,1.50033,63.5965,13.4139,4.7411,0.210921521,1.29853,6A,Unit 6
PAT1D_2mm_1481,309.7,5346.76,21460.7,1.27,0.129944,0.118963,0.605794,0.243416,1.15851,16.2924,0.254397,0.007320778,0,0,0.479511,0,0.885814,1.94733,64.2783,12.7784,5.03022,0.19879844,1.29775,6A,Unit 6
PAT1D_2mm_1482,309.9,5348.81,21986.9,1.4,0.135,0.143766,1.00461,0.180585,1.13786,18.2215,0.119221,0,0.0105195,0.135,0.41026,0.352403,0.578572,1.60072,62.4279,12.6847,4.92149,0.203190384,1.33133,6A,Unit 6
PAT1D_2mm_1483,310.1,5350.89,22199.2,1.28,0.077064,0.0924768,0.964157,0.172966,1.1885,18.0672,0.150703,0.039388283,0,0.118165,0.673026,0.181529,0.952169,1.78789,62.3448,12.82,4.86308,0.205631095,1.33041,6A,Unit 6
PAT1D_2mm_1484,310.3,5352.99,22142.9,1.19,0.119586,0.107275,1.11672,0.175861,1.16244,16.5837,0.0298964,0,0.0193447,0.109034,0.37986,0.0422067,0.627825,1.4403,64.2351,13.1316,4.89166,0.204429721,1.29255,6A,Unit 6
PAT1D_2mm_1485,310.5,5355.09,21959.6,1.46,0.104432,0.146913,0.785896,0.136293,1.09211,17.5304,0.155763,0.014160295,0,0,0.569952,0.412419,0.692084,1.59834,62.9142,13.0947,4.80454,0.208136394,1.31564,6A,Unit 6
PAT1D_2mm_1486,310.7,5357.18,21685,1.43,0.0619831,0.0743797,0.446278,0.171782,1.20424,18.8765,0.0761507,0,0,0,0.536597,0.226681,0.600351,1.40082,62.5374,12.9314,4.83607,0.206779373,1.32505,6A,Unit 6
PAT1D_2mm_1487,310.9,5359.28,21560.3,1.32,0.0730317,0.117563,0.46669,0.258283,1.07766,19.6063,0,0,0.0124688,0.112219,0.244033,0.281439,0.785536,1.52298,61.6762,13.1315,4.69683,0.212909747,1.33676,6A,Unit 6
PAT1D_2mm_1488,311.1,5361.38,21500.3,1.19,0.0881739,0.0917728,0.764774,0.176348,1.0275,18.0343,0.163752,0,0,0.291514,0.388685,0.0161952,0.460664,1.6951,62.67,13.4204,4.66975,0.214144198,1.31422,6A,Unit 6
PAT1D_2mm_1489,311.3,5363.48,21917.7,1.25,0.112251,0.0841884,0.634921,0.121021,0.989213,18.1093,0.112251,0,0,0,0.508638,0.0403403,0.650706,1.9679,63.0238,12.9755,4.85712,0.205883171,1.3158,6A,Unit 6
PAT1D_2mm_1490,311.5,5365.58,22341.3,1.42,0.119389,0.119389,0.953404,0.136444,1.1683,19.2216,0.0972165,0,0.0613999,0,0.477555,0.235366,0.712921,1.48383,61.7751,12.575,4.91252,0.203561568,1.34499,6A,Unit 6
PAT1D_2mm_1491,311.7,5367.68,22420.3,1.36,0.0860793,0.0946872,0.664532,0.113625,1.09321,18.0181,0.278897,0,0,0.0447612,0.449334,0,0.700685,1.85759,63.2838,12.8103,4.94006,0.202426617,1.31416,6A,Unit 6
PAT1D_2mm_1492,311.9,5369.77,22258.7,1.39,0.10533,0.0860192,0.372165,0.180816,1.04627,17.6954,0.208904,0,0,0.301945,0.488028,0.126396,0.465206,1.5659,63.5349,13.1451,4.83333,0.206896552,1.30412,6A,Unit 6
PAT1D_2mm_1493,312.1,5371.87,22814.7,1.4,0.0949297,0.103406,0.342425,0.128833,1.11034,18.2587,0.152566,0,0,0.272923,0.701802,0.0966249,0.571274,1.52057,63.4639,12.7087,4.99373,0.200251082,1.31281,6A,Unit 6
PAT1D_2mm_1494,312.3,5373.97,22959.2,1.28,0.06763,0.160003,0.397532,0.197941,1.23713,20.7278,0.110517,0,0,0,0.552586,0.196292,0.588876,1.36909,61.2579,12.3911,4.94369,0.202278052,1.35779,6A,Unit 6
PAT1D_2mm_1495,312.5,5376.07,22126.8,1.18,0.0482559,0.0758307,0.411899,0.1913,1.32531,19.797,0.179236,0.006893699,0,0.330898,0.363643,0.211981,0.847925,1.68896,61.528,12.5259,4.91208,0.203579732,1.35037,6A,Unit 6
PAT1D_2mm_1496,312.7,5378.17,21955.8,1.2,0.124312,0.103001,0.488368,0.147398,1.16498,18.9149,0.00710353,0,0.0106553,0.0372936,0.417333,0.03019,0.594921,1.561,62.5218,13.1948,4.73836,0.211043572,1.32071,6A,Unit 6
PAT1D_2mm_1497,312.9,5380.27,22091.3,1.37,0.0493227,0.114499,0.339974,0.167345,1.32291,18.762,0.167345,0,0,0.0440381,0.405151,0.0775071,0.722225,1.63646,62.3597,13.4175,4.64763,0.215163413,1.31966,6A,Unit 6
PAT1D_2mm_1498,313.1,5382.36,22180.6,1.37,0.0754479,0.119313,0.35092,0.171951,1.21769,18.125,0.0456196,0,0,0.147387,0.245644,0.0315828,0.510589,1.88971,63.4376,13.0788,4.85042,0.206167888,1.30691,6A,Unit 6
PAT1D_2mm_1499,313.3,5384.46,21953.5,1.27,0.0808393,0.165193,0.514911,0.14059,1.10363,18.1203,0.105443,0,0.0667803,0,0.60278,0.246033,0.954255,1.82416,62.6575,12.7392,4.91847,0.203315196,1.32632,6A,Unit 6
PAT1D_2mm_1500,313.5,5386.56,20059.2,1.1,0.0942743,0.0692627,0.34439,0.148145,1.08512,15.8015,0,0,0.126982,0.126982,0.475219,0.253963,0.684932,1.87971,64.5625,13.4601,4.7966,0.208481092,1.28168,6A,Unit 6
PAT1D_2mm_1501,313.7,5388.66,21204.4,1.27,0.0326235,0.11237,0.474853,0.184866,1.256,18.7712,0.0634345,0.038060716,0.05256,0.275487,0.335297,0.0688718,0.721341,1.8106,62.5918,12.4513,5.02693,0.198928623,1.33257,6A,Unit 6
PAT1D_2mm_1502,313.9,5390.76,21668,1.29,0.0904631,0.111339,0.471452,0.165269,1.42305,19.2634,0,0,0.10612,0.133955,0.514944,0.292265,0.744581,1.94496,61.2714,12.7884,4.79118,0.208716638,1.35026,6A,Unit 6
PAT1D_2mm_1503,314.1,5392.86,20733.8,1.74,0.0167392,0.119034,0.444519,0.156233,1.41353,17.7194,0.161812,0,0,0.126474,0.282707,0.226909,0.810921,1.71112,62.865,13.1831,4.76862,0.209704142,1.31496,6A,Unit 6
PAT1D_2mm_1504,314.3,5394.95,20280.4,1.38,0.0672231,0.0971001,0.524714,0.190466,1.44343,19.3042,0,0.035478871,0.0317443,0.207271,0.526581,0,0.539652,1.80195,61.8639,12.8135,4.82804,0.207123453,1.33909,6A,Unit 6
