Code,depth,mean,kcps,MSE,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Br,Rb,Sr,Zr,Ba,inc,coh,coh_inc,inc_coh,TSN_ sum,Subunit ,Group
LP4B-10541,261.22,27002.6,21843.7,1.562,0.330199,0.00610314,0.00454491,1.34635,1.27851,1.52935,0.164417,1.33694,67.0306,0.133716,0.0940609,0.28704,0.025525159,0.00645361,0.644815,1.35108,0.710454,0.108323,16.6695,4.91929,0.293336,3.42492,4.69075,1B,Unit 1
LP4B-10551,261.42,27005.6,22094.4,1.512,0.315228,0.00476518,0.00120576,1.44996,1.1908,1.45839,0.149684,1.38269,69.1905,0.15325,0.0783829,0.272769,0.015622602,0.00418914,0.648923,1.11556,0.655742,0.106783,15.3504,4.51078,0.293381,3.41378,5.05466,1B,Unit 1
LP4B-10561,261.62,27008.6,22747.7,1.612,0.280432,0.00914508,0.00172252,1.50019,1.05165,1.33521,0.153819,1.41826,70.0578,0.12674,0.0932595,0.266075,0.030256484,0.0151984,0.681353,0.909012,0.577207,0.0994527,15.1059,4.29435,0.284117,3.52102,5.16401,1B,Unit 1
LP4B-10571,261.82,27011.6,21184.1,1.568,0.34014,0.00648663,0.00186623,1.45625,1.31066,1.58803,0.157438,1.3553,69.1841,0.122339,0.12129,0.321007,0.016149353,0.00677274,0.658087,1.21179,0.68105,0.1086,14.8304,4.51196,0.303701,3.3024,5.18507,1B,Unit 1
LP4B-10581,262.02,27014.6,20180.2,1.497,0.428038,0.00847825,0.00322436,1.37097,1.55714,1.92988,0.164316,1.25056,65.9948,0.15511,0.108817,0.325028,0.02857693,0.00844546,0.652093,1.62267,0.84004,0.104501,16.0371,5.10214,0.318169,3.14429,4.7427,1B,Unit 1
LP4B-10591,262.22,27017.6,20747.6,1.554,0.42958,0.00829378,0.00243339,1.44283,1.44577,1.71132,0.163157,1.44531,67.4198,0.149634,0.0896693,0.312095,0,0.00476402,0.614425,1.44722,0.714631,0.137388,15.495,4.81534,0.310458,3.22482,4.93413,1B,Unit 1
LP4B-10601,262.42,27020.6,19797.1,1.538,0.487005,0.0112227,0.00374285,1.31351,1.76354,1.98621,0.153517,1.41585,64.3758,0.136353,0.0896252,0.277077,0.00322648,0.00731472,0.605482,1.91125,0.817035,0.111589,16.657,5.45495,0.327466,3.05548,4.52428,1B,Unit 1
LP4B-10611,262.62,27023.6,20482,1.525,0.472719,0.0108558,0.00318294,1.33491,1.56526,1.80414,0.16114,1.40228,65.4725,0.141149,0.111869,0.271598,0.013099293,0.00533672,0.584735,1.72616,0.817686,0.104856,16.5442,5.21391,0.314754,3.18018,4.60959,1B,Unit 1
LP4B-10621,262.82,27026.6,19952.1,1.508,0.525494,0.00723473,0.00322493,1.24922,1.7094,2.02784,0.159429,1.26399,64.4425,0.149138,0.0922455,0.26507,0,0.00337098,0.584038,1.88341,0.810567,0.101153,16.7878,5.37757,0.320284,3.12371,4.51447,1B,Unit 1
LP4B-10631,263.02,27029.6,19926.5,1.602,0.469056,0.012839,0.00148865,1.20812,1.72983,1.96503,0.178567,1.25069,64.2153,0.165129,0.0572261,0.23861,0.013347097,0.0140464,0.601168,1.94265,0.845146,0.112277,17.2127,5.44711,0.316432,3.16374,4.41794,1B,Unit 1
LP4B-10641,263.22,27032.6,20298.5,1.58,0.480464,0.0105886,0.00584,1.26125,1.63197,1.92647,0.172379,1.20404,65.8473,0.153627,0.104019,0.247704,0.044593484,0.00119476,0.582007,1.72291,0.80842,0.106288,16.259,5.1257,0.315292,3.17279,4.67723,1B,Unit 1
LP4B-10651,263.42,27035.6,19960.8,1.531,0.47825,0.00640139,0.0037665,1.22214,1.85483,2.04156,0.162913,1.24319,64.3962,0.162598,0.057314,0.260678,0.039847422,0.00397585,0.55098,1.98333,0.868604,0.103668,16.8134,5.43207,0.323169,3.09575,4.49697,1B,Unit 1
LP4B-10661,263.62,27038.6,19698,1.495,0.484414,0.00756896,0.00420474,1.19629,1.93467,2.03334,0.164056,1.37954,63.578,0.157812,0.0991593,0.304774,0.008510088,0.00684651,0.554652,2.16307,0.95524,0.0882353,16.8951,5.43932,0.321936,3.1079,4.47799,1B,Unit 1
LP4B-10671,263.82,27041.6,19696,1.587,0.48682,0.00828216,0.004679,1.17588,1.9938,2.06843,0.171645,1.38631,63.1794,0.159322,0.0846712,0.271313,0.027213066,0.011349,0.584771,2.12474,0.955823,0.110841,17.1728,5.5337,0.322221,3.10452,4.40464,1B,Unit 1
LP4B-10681,264.02,27044.6,20548.6,1.585,0.457867,0.0137273,0.00284542,1.36017,1.65209,1.89759,0.171217,1.37508,66.287,0.155829,0.0888046,0.328115,0.011376473,0.00652789,0.620216,1.66771,0.828637,0.112479,15.6203,5.08542,0.325688,3.07189,4.83311,1B,Unit 1
LP4B-10691,264.22,27047.6,21292.5,1.614,0.462679,0.00846838,0.0024875,1.42051,1.47372,1.75953,0.160275,1.48936,67.5807,0.151827,0.0955423,0.353762,0.025095479,0.003114,0.68092,1.41809,0.700506,0.126201,15.0975,4.84995,0.321251,3.1148,5.01737,1B,Unit 1
LP4B-10701,264.42,27050.6,22291.7,1.596,0.381256,0.00855491,0.00185665,1.52088,1.25232,1.52126,0.139999,1.6659,69.0202,0.130483,0.061814,0.318206,0.02407095,0.0152628,0.657081,1.18706,0.620898,0.10103,14.9052,4.4306,0.297196,3.36665,5.17355,1B,Unit 1
LP4B-10711,264.62,27053.6,20590.7,1.567,0.52101,0.00314398,0.00371473,1.32811,1.71528,1.94462,0.176216,1.43953,64.8954,0.16713,0.105224,0.287416,0.002319369,0.00832624,0.654118,1.80064,0.813822,0.113838,16.3535,5.26084,0.321401,3.11421,4.64524,1B,Unit 1
LP4B-10721,264.82,27056.6,20764,1.622,0.516177,0.00936438,0.00293279,1.32522,1.52789,1.95831,0.156208,1.19939,65.9717,0.144447,0.0727256,0.251135,0.012289326,0.00688216,0.633738,1.61193,0.792091,0.0882794,16.3329,5.17209,0.316628,3.16008,4.6512,1B,Unit 1
LP4B-10731,265.02,27059.6,20289.3,1.603,0.530754,0.00422155,0.00346262,1.24066,1.84096,2.03327,0.173072,1.31114,63.8837,0.15754,0.0945546,0.268003,0.020458381,0.00325972,0.570423,1.92632,0.860731,0.101219,17.2125,5.46628,0.317567,3.14982,4.41154,1B,Unit 1
LP4B-10741,265.22,27062.6,19772.3,1.521,0.600739,0.0100914,0.00712739,1.21072,2.18749,2.04856,0.168046,1.28804,62.4789,0.147471,0.100494,0.279077,0.005924372,0.0164828,0.515846,2.34768,0.961919,0.100767,17.4182,5.60673,0.321947,3.10771,4.34489,1B,Unit 1
LP4B-10751,265.42,27065.6,20266.8,1.543,0.528885,0.00768539,0.00476892,1.22711,1.67748,2.05314,0.172672,1.21261,64.8044,0.163547,0.103308,0.280588,0.014165395,0.00171211,0.557324,1.78487,0.852052,0.108239,16.7119,5.32611,0.318862,3.13837,4.5398,1B,Unit 1
LP4B-10761,265.62,27068.6,20335.9,1.551,0.552997,0.00612952,0.000964497,1.30057,1.79642,2.02668,0.155589,1.42201,64.2519,0.154749,0.093094,0.267895,0.007820435,0.00984696,0.612619,1.92525,0.877431,0.110965,16.6942,5.36318,0.32114,3.11502,4.53748,1B,Unit 1
LP4B-10771,265.82,27071.6,21009.1,1.539,0.502781,0.00834093,0.0050046,1.41828,1.6568,1.85844,0.164882,1.51991,66.9675,0.118183,0.0849011,0.316576,0.021636418,0.00993902,0.65604,1.48812,0.729038,0.115149,15.3826,4.83517,0.31416,3.1886,4.95501,1B,Unit 1
LP4B-10781,266.02,27074.6,20935.2,1.595,0.436663,0.0042506,0.00322514,1.43337,1.42565,1.75323,0.167147,1.50724,67.2645,0.139867,0.0972221,0.366275,0.020823948,0.0271314,0.677858,1.35965,0.729177,0.116485,15.4942,4.86544,0.314192,3.18428,4.92567,1B,Unit 1
LP4B-10791,266.22,27077.6,21118.1,1.53,0.44977,0.0111767,0.00688651,1.37683,1.50078,1.69436,0.15372,2.13198,66.9191,0.134959,0.0876006,0.343114,0.005741623,0.00189138,0.655157,1.33297,0.709465,0.102089,15.5495,4.72153,0.303563,3.29778,4.93593,1B,Unit 1
LP4B-10801,266.42,27080.6,20694.5,1.51,0.472658,0.0131676,0.00546665,1.36702,1.54299,1.80069,0.166849,2.08689,66.5312,0.150342,0.105432,0.334993,0.004446762,0.0168098,0.643794,1.39956,0.714342,0.123059,15.4301,4.81219,0.311647,3.21358,4.94763,1B,Unit 1
LP4B-10811,266.62,27083.6,19777.8,1.538,0.500968,0.00788598,0.000879391,1.33939,1.68919,1.91948,0.164736,1.53254,64.4543,0.147051,0.117495,0.300523,0.015043799,0.0196568,0.626214,1.79375,0.864122,0.11059,16.6558,5.43104,0.325995,3.06944,4.53141,1B,Unit 1
LP4B-10821,266.82,27086.6,20582.9,1.553,0.413538,0.00699072,0.00392892,1.33598,1.43881,1.65775,0.157768,1.42465,67.125,0.145035,0.0939137,0.295928,0.003039151,0.0121869,0.63966,1.34473,0.672863,0.109222,16.0798,4.8697,0.302713,3.30567,4.77886,1B,Unit 1
LP4B-10831,267.02,27089.6,19081.7,1.572,0.512591,0.0026036,0.00365226,1.25394,1.8388,2.02019,0.172449,1.32417,63.5794,0.146548,0.119827,0.310622,0.010264502,0.000950875,0.549176,1.96706,0.929931,0.115386,17.1424,5.50497,0.321167,3.1145,4.41919,1B,Unit 1
LP4B-10841,267.22,27092.6,18913.2,1.502,0.506609,0.0115527,0.00663647,1.23883,1.86139,2.01431,0.178568,1.43627,63.3981,0.135378,0.114175,0.259998,0.016361293,0.000577127,0.627056,1.96295,0.889024,0.106741,17.1911,5.59605,0.325611,3.07316,4.38947,1B,Unit 1
LP4B-10851,267.42,27095.6,19718.6,1.486,0.463806,0.00698206,0.00174825,1.32836,1.60837,1.83005,0.154752,1.4186,65.601,0.161943,0.0914582,0.303753,0.006824061,0.0171732,0.634205,1.50556,0.824366,0.115433,16.4375,5.1527,0.313581,3.19362,4.63772,1B,Unit 1
LP4B-10861,267.62,27098.6,20275.4,1.499,0.429694,0.00706848,0.0060311,1.41861,1.53181,1.74823,0.165309,1.65465,66.8177,0.131304,0.104953,0.315559,0.019958993,0.00330935,0.698418,1.54173,0.681171,0.117485,15.5871,4.88811,0.313656,3.18928,4.88473,1B,Unit 1
LP4B-10871,267.82,27101.6,19073.4,1.545,0.460486,0.00992346,0.00717371,1.31444,1.74638,1.88626,0.170055,1.88643,64.8202,0.148178,0.0742529,0.270692,0.025127942,0.00844554,0.610587,1.76794,0.836424,0.108536,16.2008,5.29399,0.326479,3.06676,4.66061,1B,Unit 1
LP4B-10881,268.02,27104.6,19576.4,1.541,0.453894,0.00652089,0.00337316,1.29182,1.66609,1.88268,0.156091,1.5285,64.7312,0.143668,0.104773,0.301401,0.010886119,0.01108,0.640544,1.82501,0.850425,0.11879,16.4432,5.39305,0.327789,3.05315,4.58648,1B,Unit 1
LP4B-10891,268.22,27107.6,19750.7,1.506,0.476612,0.0115226,0.00413045,1.28088,1.70232,2.00172,0.167859,1.24976,64.4335,0.170896,0.0888865,0.285169,0.035445934,0.0169735,0.588169,1.92983,0.84801,0.10745,16.7918,5.4116,0.322207,3.10422,4.50925,1B,Unit 1
LP4B-10901,268.42,27110.6,19493.9,1.462,0.482432,0.0112724,0.00884128,1.29899,1.80739,2.00984,0.175419,1.25785,64.0489,0.152621,0.0783816,0.268906,0.006754261,0.0112739,0.598559,2.00628,0.874179,0.0997403,16.8947,5.4155,0.32052,3.12073,4.48362,1B,Unit 1
LP4B-10911,268.62,27113.6,20351.6,1.581,0.442608,0.0100609,0.00229537,1.36496,1.56353,1.91717,0.155978,1.2491,65.058,0.137598,0.054412,0.280202,0.019405074,0.00556138,0.60432,1.7837,0.837989,0.0913904,16.8209,5.35829,0.318909,3.13917,4.51485,1B,Unit 1
LP4B-10921,268.82,27116.6,22416.5,1.507,0.330475,0.00489133,0.00343194,1.45312,1.1071,1.45138,0.161367,1.39753,69.2114,0.141471,0.0987903,0.350275,0.015630636,0.00503861,0.69921,1.03624,0.647326,0.107685,15.3426,4.47777,0.291929,3.42625,5.05556,1B,Unit 1
LP4B-10931,269.02,27119.6,22057.6,1.577,0.299487,0.010192,0.00668762,1.53703,1.0587,1.38788,0.162845,1.42639,70.2558,0.146635,0.0989545,0.322544,0.029818732,0.0178491,0.665673,0.964814,0.566088,0.102376,14.5845,4.26878,0.292872,3.41687,5.30994,1B,Unit 1
LP4B-10941,269.22,27122.6,20976.4,1.591,0.389057,0.0114772,0.0060414,1.40096,1.38206,1.73279,0.179294,1.32832,66.9817,0.170035,0.078446,0.36222,0.024668615,0.00725243,0.674551,1.47535,0.722982,0.108002,15.7749,4.97955,0.315812,3.16811,4.83063,1B,Unit 1
LP4B-10951,269.42,27125.6,21068.7,1.543,0.367299,0.00434965,0.00523412,1.42752,1.35456,1.69167,0.179013,1.40778,67.747,0.141982,0.0790779,0.306558,0.034031526,0.0204562,0.669984,1.37327,0.725336,0.0970952,15.4145,4.76451,0.308876,3.24156,4.96385,1B,Unit 1
LP4B-10961,269.62,27128.6,19858,1.545,0.424657,0.00388446,0.00134335,1.21527,1.90674,1.93385,0.165786,1.27826,63.334,0.167851,0.0769224,0.307014,0.035447868,0,0.606057,2.09249,0.909774,0.124257,17.3769,5.59381,0.321874,3.10857,4.35859,1B,Unit 1
LP4B-10971,269.82,27131.6,19901.7,1.527,0.455429,0.0102475,0.00729613,1.22815,1.8046,2.02766,0.187115,1.22835,63.9274,0.161429,0.0589462,0.265822,0.019879009,0.00392707,0.552833,2.02444,0.897638,0.095275,17.1386,5.54169,0.32342,3.0931,4.4102,1B,Unit 1
LP4B-10981,270.02,27134.6,19975.2,1.529,0.431864,0.0108374,0.00443606,1.19349,1.78945,2.01758,0.168309,1.24399,63.4592,0.164575,0.0267072,0.263034,0.042733179,0.00795814,0.601781,2.12909,0.905889,0.114537,17.4002,5.68317,0.326633,3.06278,4.33541,1B,Unit 1
LP4B-10991,270.22,27137.6,20232,1.572,0.405934,0.00806152,0.00465797,1.23124,1.61433,1.92254,0.163289,1.24513,64.5385,0.177311,0.0434483,0.236351,0.018478805,0.00320118,0.57373,1.96055,0.822687,0.0973817,17.0008,5.46823,0.321534,3.11117,4.45746,1B,Unit 1
LP4B-11001,270.42,27140.6,21973,1.563,0.300655,0.00533931,0.00529362,1.30181,1.22036,1.52126,0.161572,1.40136,67.8966,0.152698,0.0729209,0.30851,0.070024705,0,0.637812,1.3266,0.64306,0.107026,16.011,4.83949,0.301105,3.32999,4.85497,1B,Unit 1
LP4B-11011,270.62,27143.6,21522.7,1.56,0.338806,0.00793392,0.00261868,1.2939,1.33035,1.63606,0.169047,1.37878,66.5507,0.158468,0.0513127,0.263263,0.038511351,0,0.677371,1.51151,0.740752,0.0863521,16.5599,5.10252,0.308084,3.24997,4.62477,1B,Unit 1
LP4B-11021,270.82,27146.6,22709,1.543,0.261353,0.00469563,0,1.44631,1.14833,1.3993,0.154041,1.5621,69.3666,0.138505,0.0624996,0.283757,0.048995351,0.0224641,0.657297,1.10595,0.594816,0.0903484,15.2363,4.44877,0.291916,3.43022,5.0901,1B,Unit 1
LP4B-11031,271.02,27149.6,21250.8,1.545,0.330816,0.0072447,0.00380413,1.42735,1.35441,1.62049,0.145343,1.8817,67.4272,0.155985,0.0856998,0.362316,0.00708866,0.00129733,0.668595,1.37232,0.658253,0.0927158,15.4239,4.83344,0.313016,3.19935,4.94711,1B,Unit 1
LP4B-11041,271.22,27152.5,22015.5,1.572,0.301242,0.00482323,0.00533344,1.39777,1.2759,1.5053,0.159754,2.87037,68.1234,0.155436,0.0727203,0.343239,0.040103908,0.0147089,0.654506,1.29637,0.620784,0.0979386,14.5499,4.45014,0.305401,3.28355,5.27819,1B,Unit 1
LP4B-11051,271.42,27155.5,20451.1,1.525,0.383635,0.00593116,0.00729179,1.1893,1.82964,1.91,0.170869,3.58881,62.6595,0.191608,0.0783538,0.34849,0.030865839,0.0126354,0.538871,2.04259,0.905087,0.09226,16.1677,5.40902,0.334458,2.99095,4.6396,1B,Unit 1
LP4B-11061,271.62,27158.4,21573.1,1.587,0.411447,0.00790351,0.0043353,1.25584,1.5152,1.79496,0.15826,1.58202,64.2192,0.168433,0.0440584,0.278928,0.045901983,0.0104205,0.662341,1.82619,0.849876,0.116694,17.3602,5.44511,0.313591,3.19547,4.39625,1B,Unit 1
LP4B-11071,271.82,27161.4,23679.3,1.618,0.280708,0.00608228,0.00176737,1.38582,1.01847,1.27801,0.154721,1.48196,70.3457,0.148793,0.0804549,0.324747,0.036127238,0.00854953,0.641715,0.950932,0.569863,0.0972604,15.0406,4.30062,0.285364,3.51263,5.19446,1B,Unit 1
LP4B-11081,272.02,27164.3,21790.4,1.568,0.402863,0.00790196,0.00495848,1.26776,1.41639,1.70738,0.166613,1.35074,67.2824,0.148916,0.0772662,0.280003,0.018645001,0.0109415,0.633512,1.42052,0.757111,0.116698,15.8422,4.88479,0.307978,3.25217,4.83697,1B,Unit 1
LP4B-11091,272.22,27167.2,20867.7,1.538,0.425492,0.0138282,0.0057691,1.22644,1.67566,1.93077,0.165669,1.27152,64.0363,0.150491,0.0542347,0.259434,0.021980095,0.00630278,0.627027,1.94947,0.859373,0.11308,17.3331,5.61216,0.323969,3.09024,4.36159,1B,Unit 1
LP4B-11101,272.42,27170.2,23062.8,1.612,0.322551,0.0080921,0.00251488,1.39368,1.20466,1.49349,0.15465,1.49448,68.8123,0.158073,0.0578394,0.302838,0.022688515,0.00344979,0.63412,1.16613,0.633543,0.106629,15.4884,4.48032,0.288772,3.47178,5.03256,1B,Unit 1
LP4B-11111,272.62,27173.1,22677.4,1.616,0.331859,0.0108682,0.00240015,1.37308,1.33094,1.55447,0.155728,1.55461,67.5431,0.148091,0.0647283,0.368744,0.002524103,0,0.658599,1.34712,0.680651,0.109317,15.8509,4.7632,0.299948,3.34101,4.87435,1B,Unit 1
LP4B-11121,272.82,27176,21621.7,1.534,0.383771,0.00425997,0.0053297,1.33504,1.52257,1.76024,0.166113,1.87002,66.8523,0.144976,0.0518044,0.322433,0.037557085,0.00288259,0.616622,1.50374,0.727697,0.100122,15.5825,4.8725,0.312232,3.21029,4.90166,1B,Unit 1
LP4B-11131,273.02,27179,22311.3,1.536,0.35421,0.00489709,0.00225582,1.43175,1.3249,1.47276,0.160967,2.50624,67.5405,0.144426,0.0880292,0.364398,0.026980392,0.0106749,0.633047,1.27768,0.636922,0.0977689,15.23,4.64205,0.304341,3.29276,5.0452,1B,Unit 1
LP4B-11141,273.22,27181.9,20879.2,1.541,0.401373,0.0036614,0.00106263,1.28596,1.62913,1.73135,0.162657,1.38689,64.9373,0.142682,0.0426635,0.293204,0.050938838,0.0186436,0.647938,1.84267,0.877684,0.0971085,16.8259,5.3243,0.316472,3.16204,4.5166,1B,Unit 1
LP4B-11151,273.42,27184.9,22739.4,1.581,0.319986,0.00541639,0.0016643,1.3056,1.33047,1.44563,0.145395,1.42374,68.2253,0.147343,0.0544283,0.28488,0.028143949,0.0143516,0.615195,1.3467,0.703355,0.094954,16.0007,4.6722,0.291749,3.43411,4.84689,1B,Unit 1
LP4B-11161,273.62,27187.8,22149.3,1.568,0.333093,0.00975636,0.00553207,1.30417,1.25552,1.4218,0.147989,1.39395,68.3363,0.154362,0.0839517,0.291432,0.029398615,0.00993752,0.650649,1.18241,0.597933,0.0998184,15.9362,4.74398,0.297504,3.36349,4.84108,1B,Unit 1
LP4B-11171,273.82,27190.7,22318.3,1.599,0.289859,0.0079935,0.00542028,1.2475,1.19164,1.35311,0.150873,1.42175,69.399,0.137808,0.0861062,0.290006,0.010463937,0.00400764,0.608001,1.04236,0.531607,0.0910321,15.5531,4.47983,0.288072,3.47387,4.99496,1B,Unit 1
LP4B-11181,274.02,27193.7,20189.4,1.54,0.425565,0.00431615,0.00490663,1.18307,1.78083,1.96511,0.175056,1.27504,64.9966,0.171591,0.0346692,0.262123,0.057939156,0.005997,0.575935,1.92098,0.834238,0.0780667,16.6471,5.2992,0.318047,3.14764,4.56967,1B,Unit 1
LP4B-11191,274.22,27196.6,19668.7,1.535,0.430034,0.00456457,0,1.13617,1.78847,1.94595,0.168133,1.2083,63.6206,0.188984,0.0599172,0.253236,0.056722151,0.007487,0.586038,2.19576,0.905126,0.0942866,17.2538,5.59816,0.324453,3.08301,4.3771,1B,Unit 1
LP4B-11201,274.42,27199.5,19587.9,1.507,0.428737,0.00915237,0.00502085,1.14678,1.81486,1.91026,0.172848,1.23259,63.6475,0.184917,0.0376889,0.261249,0.026718781,0,0.56222,2.21306,0.908435,0.107311,17.1783,5.57854,0.324814,3.08072,4.39549,1B,Unit 1
LP4B-11211,274.62,27202.5,20233.9,1.579,0.413632,0.0035936,0.00457834,1.13929,1.72095,1.9706,0.161594,1.20358,64.5906,0.189655,0.0672756,0.285791,0.038538816,0.00725235,0.603329,2.03967,0.856467,0.0904636,16.8499,5.44351,0.323117,3.097,4.48591,1B,Unit 1
LP4B-11221,274.82,27205.4,20525.9,1.559,0.432493,0.00576837,0.00335379,1.1608,1.8366,2.07212,0.177846,1.2417,63.7302,0.184526,0.0568143,0.292004,0.025816246,0.000867491,0.530028,2.18303,0.891976,0.088916,16.9962,5.56257,0.327328,3.05612,4.43499,1B,Unit 1
LP4B-11231,275.02,27208.4,20578.9,1.538,0.439978,0.00496151,0.00684139,1.14759,1.89242,2.05934,0.173162,1.23432,63.4703,0.190558,0.064866,0.282597,0.037341373,0.012321,0.537261,2.19978,0.953465,0.0977674,17.1975,5.5656,0.323463,3.095,4.40036,1B,Unit 1
LP4B-11241,275.22,27211.3,21621.7,1.57,0.456134,0.0104618,0.00284917,1.26913,1.54589,1.8935,0.150415,1.33031,66.7948,0.16866,0.0594714,0.279116,0.008183787,0.00199082,0.599942,1.65906,0.748493,0.0942646,15.7756,4.9595,0.31423,3.18515,4.82791,1B,Unit 1
LP4B-11251,275.42,27214.2,20938.7,1.605,0.519422,0.00922183,0.00360843,1.27565,1.81452,2.01121,0.171343,1.2921,64.811,0.17754,0.0608555,0.267743,0.037623858,0,0.569181,2.01102,0.858493,0.103892,16.2672,5.3376,0.328189,3.04877,4.62942,1B,Unit 1
LP4B-11261,275.62,27217.2,21608.4,1.566,0.46528,0.00670175,0.00177363,1.38985,1.71637,1.8368,0.162383,1.34179,65.2164,0.168104,0.0580066,0.311282,0.048878319,0.00213243,0.623764,1.86022,0.881454,0.101234,16.4815,5.21734,0.315649,3.17519,4.645,1B,Unit 1
LP4B-11271,275.82,27220.1,23949.2,1.622,0.333398,0.00407113,0.00195639,1.50822,1.09137,1.41773,0.142645,1.39645,70.2956,0.134534,0.0726583,0.346944,0.015677049,0.0202456,0.672425,0.977712,0.579537,0.0852543,14.7714,4.26444,0.288326,3.47366,5.264,1B,Unit 1
LP4B-11281,276.02,27223,23446.2,1.615,0.393996,0.00446961,0.00154719,1.48741,1.21246,1.53051,0.152825,1.37845,70.3801,0.129431,0.0854953,0.302018,0.016190056,0.00444859,0.645995,1.04086,0.624653,0.09903,14.2762,4.25702,0.297962,3.3616,5.40198,1B,Unit 1
LP4B-11291,276.22,27226,21375.2,1.608,0.444194,0.00747979,0.00344031,1.40261,1.36455,1.63909,0.163267,1.32155,68.819,0.136343,0.0614885,0.318588,0.040247214,0.00475788,0.651162,1.26041,0.644018,0.099566,15.1115,4.62437,0.305591,3.27606,5.09757,1B,Unit 1
LP4B-11301,276.42,27228.9,22327,1.63,0.420822,0.00708257,0.00110351,1.3642,1.37302,1.64257,0.137902,1.38077,68.0747,0.145677,0.0619274,0.312918,0.011128443,0.00116038,0.68,1.331,0.686214,0.09041,15.4625,4.62347,0.298715,3.35462,4.98865,1B,Unit 1
LP4B-11311,276.62,27231.9,21554.6,1.544,0.446876,0.00323121,0.0020893,1.36716,1.45091,1.69564,0.15342,1.34214,68.1447,0.133497,0.0686217,0.267894,0.046300442,0.00817864,0.671094,1.27234,0.67072,0.102623,15.4124,4.66967,0.302611,3.31039,4.99063,1B,Unit 1
LP4B-11321,276.82,27234.8,20208.2,1.549,0.504948,0.00700038,0.00540563,1.34964,1.71056,2.01056,0.173026,1.25437,64.8974,0.154578,0.0762145,0.276726,0.008645116,0,0.610275,1.91888,0.861581,0.11878,16.3206,5.25169,0.3218,3.11039,4.63979,1B,Unit 1
LP4B-11331,277.02,27237.7,20335.5,1.534,0.519205,0.00836904,0.00649755,1.27898,1.71427,2.05179,0.156182,1.20893,64.8626,0.157869,0.0803416,0.277596,0.006900032,0.00410696,0.596855,1.89471,0.826264,0.100826,16.4363,5.45938,0.332033,3.01328,4.5706,1B,Unit 1
LP4B-11341,277.22,27240.7,21428,1.581,0.467771,0.00800396,0.00362588,1.32458,1.55858,1.94276,0.157777,1.18738,65.8455,0.140605,0.0832961,0.255333,0.016632573,0.0162179,0.629567,1.67185,0.761827,0.0895782,16.346,5.14098,0.31407,3.19078,4.66715,1B,Unit 1
LP4B-11351,277.42,27243.6,22596.3,1.654,0.377449,0.00609969,0.000606271,1.52925,1.24915,1.56063,0.161502,1.20636,69.793,0.124947,0.0934645,0.321532,0.019048794,0.00193512,0.650123,1.16036,0.645279,0.111303,14.5234,4.46972,0.307555,3.25306,5.27953,1B,Unit 1
LP4B-11361,277.62,27246.5,23039.4,1.611,0.391696,0.00489806,0.00556762,1.48336,1.25661,1.52923,0.16331,1.29801,68.7744,0.134205,0.0839008,0.338541,0.013567546,0.0197945,0.683962,1.13765,0.676333,0.108768,15.3208,4.55432,0.297201,3.36974,5.03527,1B,Unit 1
LP4B-11371,277.82,27249.5,22919.3,1.576,0.350409,0.00209278,0.00431379,1.49789,1.13129,1.4002,0.153608,1.38696,69.9694,0.13757,0.0941732,0.325433,0.005143229,0.00107447,0.668809,0.914373,0.586961,0.108627,15.007,4.30655,0.286956,3.48595,5.17945,1B,Unit 1
LP4B-11381,278.02,27252.4,20937.4,1.541,0.464072,0.0113672,0.0052698,1.39168,1.50659,1.8342,0.156996,1.29588,66.9801,0.139281,0.0941837,0.324032,0.001916859,0.00408797,0.630143,1.55096,0.705694,0.125719,15.6116,4.96242,0.317414,3.15775,4.87125,1B,Unit 1
LP4B-11391,278.22,27255.4,20611.7,1.578,0.500224,0.00910609,0.00117612,1.35001,1.7044,1.96753,0.155637,1.18462,65.1907,0.140477,0.0855147,0.246956,0.025370939,0.00179759,0.593457,1.84033,0.851601,0.0977242,16.4955,5.29117,0.320595,3.12035,4.6045,1B,Unit 1
LP4B-11401,278.42,27258.3,21712.2,1.546,0.425236,0.00450329,0.00301804,1.43462,1.47464,1.71037,0.153933,1.27415,66.9968,0.143726,0.092864,0.283617,0.016641657,0.0141323,0.637462,1.50498,0.725401,0.0960272,15.999,4.83561,0.301889,3.3172,4.83885,1B,Unit 1
LP4B-11411,278.62,27261.2,22668.7,1.558,0.369734,0.00747125,0.00360917,1.49198,1.18472,1.47654,0.151565,1.3415,69.0117,0.130987,0.0903506,0.342698,0.063683509,0.012944,0.654943,1.1061,0.594168,0.102855,15.5343,4.49514,0.288776,3.46806,5.02597,1B,Unit 1
